"iso3c","year","RevCoups"
"GRG",2005,0
"GRG",2006,0
"GRG",2007,0
"GRG",2008,0
"GRG",2009,0
"GRG",2010,0
"GRG",2011,0
"GRG",2012,0
"GRG",2013,0
"GRG",2014,0
"GRG",2015,0
"GRG",2016,0
"GRG",2017,0
"GRG",2018,0
"GRG",2019,0
"AZE",1991,0
"AZE",1992,0
"AZE",1993,0
"AZE",1994,1
"AZE",1995,1
"AZE",1996,0
"AZE",1997,0
"AZE",1998,0
"AZE",1999,0
"AZE",2000,0
"AZE",2001,0
"AZE",2002,0
"AZE",2003,0
"AZE",2004,0
"AZE",2005,0
"AZE",2006,0
"AZE",2007,0
"AZE",2008,0
"AZE",2009,0
"AZE",2010,0
"AZE",2011,0
"AZE",2012,0
"AZE",2013,0
"AZE",2014,0
"AZE",2015,0
"AZE",2016,0
"AZE",2017,0
"AZE",2018,0
"AZE",2019,0
"FIN",1980,0
"FIN",1981,0
"FIN",1982,0
"FIN",1983,0
"FIN",1984,0
"FIN",1985,0
"FIN",1986,0
"FIN",1987,0
"FIN",1988,0
"FIN",1989,0
"FIN",1990,0
"FIN",1991,0
"FIN",1992,0
"FIN",1993,0
"FIN",1994,0
"FIN",1995,0
"FIN",1996,0
"FIN",1997,0
"FIN",1998,0
"FIN",1999,0
"FIN",2000,0
"FIN",2001,0
"FIN",2002,0
"FIN",2003,0
"FIN",2004,0
"FIN",2005,0
"FIN",2006,0
"FIN",2007,0
"FIN",2008,0
"FIN",2009,0
"FIN",2010,0
"FIN",2011,0
"FIN",2012,0
"FIN",2013,0
"FIN",2014,0
"FIN",2015,0
"FIN",2016,0
"FIN",2017,0
"FIN",2018,0
"FIN",2019,0
"SWD",1980,0
"SWD",1981,0
"SWD",1982,0
"SWD",1983,0
"SWD",1984,0
"SWD",1985,0
"SWD",1986,0
"SWD",1987,0
"SWD",1988,0
"SWD",1989,0
"SWD",1990,0
"SWD",1991,0
"SWD",1992,0
"SWD",1993,0
"SWD",1994,0
"SWD",1995,0
"SWD",1996,0
"SWD",1997,0
"SWD",1998,0
"SWD",1999,0
"SWD",2000,0
"SWD",2001,0
"SWD",2002,0
"SWD",2003,0
"SWD",2004,0
"SWD",2005,0
"SWD",2006,0
"SWD",2007,0
"SWD",2008,0
"SWD",2009,0
"SWD",2010,0
"SWD",2011,0
"SWD",2012,0
"SWD",2013,0
"SWD",2014,0
"SWD",2015,0
"SWD",2016,0
"SWD",2017,0
"SWD",2018,0
"SWD",2019,0
"NOR",1980,0
"NOR",1981,0
"NOR",1982,0
"NOR",1983,0
"NOR",1984,0
"NOR",1985,0
"NOR",1986,0
"NOR",1987,0
"NOR",1988,0
"NOR",1989,0
"NOR",1990,0
"NOR",1991,0
"NOR",1992,0
"NOR",1993,0
"NOR",1994,0
"NOR",1995,0
"NOR",1996,0
"NOR",1997,0
"NOR",1998,0
"NOR",1999,0
"NOR",2000,0
"NOR",2001,0
"NOR",2002,0
"NOR",2003,0
"NOR",2004,0
"NOR",2005,0
"NOR",2006,0
"NOR",2007,0
"NOR",2008,0
"NOR",2009,0
"NOR",2010,0
"NOR",2011,0
"NOR",2012,0
"NOR",2013,0
"NOR",2014,0
"NOR",2015,0
"NOR",2016,0
"NOR",2017,0
"NOR",2018,0
"NOR",2019,0
"DEN",1980,0
"DEN",1981,0
"DEN",1982,0
"DEN",1983,0
"DEN",1984,0
"DEN",1985,0
"DEN",1986,0
"DEN",1987,0
"DEN",1988,0
"DEN",1989,0
"DEN",1990,0
"DEN",1991,0
"DEN",1992,0
"DEN",1993,0
"DEN",1994,0
"DEN",1995,0
"DEN",1996,0
"DEN",1997,0
"DEN",1998,0
"DEN",1999,0
"DEN",2000,0
"DEN",2001,0
"DEN",2002,0
"DEN",2003,0
"DEN",2004,0
"DEN",2005,0
"DEN",2006,0
"DEN",2007,0
"DEN",2008,0
"DEN",2009,0
"DEN",2010,0
"DEN",2011,0
"DEN",2012,0
"DEN",2013,0
"DEN",2014,0
"DEN",2015,0
"DEN",2016,0
"DEN",2017,0
"DEN",2018,0
"DEN",2019,0
"ICE",1980,0
"ICE",1981,0
"ICE",1982,0
"ICE",1983,0
"ICE",1984,0
"ICE",1985,0
"ICE",1986,0
"ICE",1987,0
"ICE",1988,0
"ICE",1989,0
"ICE",1990,0
"ICE",1991,0
"ICE",1992,0
"ICE",1993,0
"ICE",1994,0
"ICE",1995,0
"ICE",1996,0
"ICE",1997,0
"ICE",1998,0
"ICE",1999,0
"ICE",2000,0
"ICE",2001,0
"ICE",2002,0
"ICE",2003,0
"ICE",2004,0
"ICE",2005,0
"ICE",2006,0
"ICE",2007,0
"ICE",2008,0
"ICE",2009,0
"ICE",2010,0
"ICE",2011,0
"ICE",2012,0
"ICE",2013,0
"ICE",2014,0
"ICE",2015,0
"ICE",2016,0
"ICE",2017,0
"ICE",2018,0
"ICE",2019,0
"CAP",1980,0
"CAP",1981,0
"CAP",1982,0
"CAP",1983,0
"CAP",1984,0
"CAP",1985,0
"CAP",1986,0
"CAP",1987,0
"CAP",1988,0
"CAP",1989,0
"CAP",1990,0
"CAP",1991,0
"CAP",1992,0
"CAP",1993,0
"CAP",1994,0
"CAP",1995,0
"CAP",1996,0
"CAP",1997,0
"CAP",1998,0
"CAP",1999,0
"CAP",2000,0
"CAP",2001,0
"CAP",2002,0
"CAP",2003,0
"CAP",2004,0
"CAP",2005,0
"CAP",2006,0
"CAP",2007,0
"CAP",2008,0
"CAP",2009,0
"CAP",2010,0
"CAP",2011,0
"CAP",2012,0
"CAP",2013,0
"CAP",2014,0
"CAP",2015,0
"CAP",2016,0
"CAP",2017,0
"CAP",2018,0
"CAP",2019,0
"STP",1980,0
"STP",1981,0
"STP",1982,0
"STP",1983,0
"STP",1984,0
"STP",1985,0
"STP",1986,0
"STP",1987,0
"STP",1988,0
"STP",1989,0
"STP",1990,0
"STP",1991,0
"STP",1992,0
"STP",1993,0
"STP",1994,0
"STP",1995,1
"STP",1996,0
"STP",1997,0
"STP",1998,0
"STP",1999,0
"STP",2000,0
"STP",2001,0
"STP",2002,0
"STP",2003,2
"STP",2004,0
"STP",2005,0
"STP",2006,0
"STP",2007,0
"STP",2008,0
"STP",2009,0
"STP",2010,0
"STP",2011,0
"STP",2012,0
"STP",2013,0
"STP",2014,0
"STP",2015,0
"STP",2016,0
"STP",2017,0
"STP",2018,0
"STP",2019,0
"GNB",1980,2
"GNB",1981,0
"GNB",1982,0
"GNB",1983,0
"GNB",1984,0
"GNB",1985,0
"GNB",1986,0
"GNB",1987,0
"GNB",1988,0
"GNB",1989,0
"GNB",1990,0
"GNB",1991,0
"GNB",1992,0
"GNB",1993,0
"GNB",1994,0
"GNB",1995,0
"GNB",1996,0
"GNB",1997,0
"GNB",1998,1
"GNB",1999,2
"GNB",2000,1
"GNB",2001,0
"GNB",2002,0
"GNB",2003,2
"GNB",2004,0
"GNB",2005,0
"GNB",2006,0
"GNB",2007,0
"GNB",2008,1
"GNB",2009,0
"GNB",2010,1
"GNB",2011,0
"GNB",2012,2
"GNB",2013,0
"GNB",2014,0
"GNB",2015,0
"GNB",2016,0
"GNB",2017,0
"GNB",2018,0
"GNB",2019,0
"EQG",1980,0
"EQG",1981,0
"EQG",1982,0
"EQG",1983,0
"EQG",1984,0
"EQG",1985,0
"EQG",1986,0
"EQG",1987,0
"EQG",1988,0
"EQG",1989,0
"EQG",1990,0
"EQG",1991,0
"EQG",1992,0
"EQG",1993,0
"EQG",1994,0
"EQG",1995,0
"EQG",1996,0
"EQG",1997,0
"EQG",1998,0
"EQG",1999,0
"EQG",2000,0
"EQG",2001,0
"EQG",2002,0
"EQG",2003,0
"EQG",2004,0
"EQG",2005,0
"EQG",2006,0
"EQG",2007,0
"EQG",2008,0
"EQG",2009,0
"EQG",2010,0
"EQG",2011,0
"EQG",2012,0
"EQG",2013,0
"EQG",2014,0
"EQG",2015,0
"EQG",2016,0
"EQG",2017,0
"EQG",2018,0
"EQG",2019,0
"GAM",1980,0
"GAM",1981,1
"GAM",1982,0
"GAM",1983,0
"GAM",1984,0
"GAM",1985,0
"GAM",1986,0
"GAM",1987,0
"GAM",1988,0
"GAM",1989,0
"GAM",1990,0
"GAM",1991,0
"GAM",1992,0
"GAM",1993,0
"GAM",1994,3
"GAM",1995,0
"GAM",1996,0
"GAM",1997,0
"GAM",1998,0
"GAM",1999,0
"GAM",2000,0
"GAM",2001,0
"GAM",2002,0
"GAM",2003,0
"GAM",2004,0
"GAM",2005,0
"GAM",2006,0
"GAM",2007,0
"GAM",2008,0
"GAM",2009,0
"GAM",2010,0
"GAM",2011,0
"GAM",2012,0
"GAM",2013,0
"GAM",2014,0
"GAM",2015,0
"GAM",2016,0
"GAM",2017,0
"GAM",2018,0
"GAM",2019,0
"MLI",1980,0
"MLI",1981,0
"MLI",1982,0
"MLI",1983,0
"MLI",1984,0
"MLI",1985,0
"MLI",1986,0
"MLI",1987,0
"MLI",1988,0
"MLI",1989,0
"MLI",1990,0
"MLI",1991,3
"MLI",1992,0
"MLI",1993,0
"MLI",1994,0
"MLI",1995,0
"MLI",1996,0
"MLI",1997,0
"MLI",1998,0
"MLI",1999,0
"MLI",2000,0
"MLI",2001,0
"MLI",2002,0
"MLI",2003,0
"MLI",2004,0
"MLI",2005,0
"MLI",2006,0
"MLI",2007,0
"MLI",2008,0
"MLI",2009,0
"MLI",2010,0
"MLI",2011,0
"MLI",2012,3
"MLI",2013,0
"MLI",2014,0
"MLI",2015,0
"MLI",2016,0
"MLI",2017,0
"MLI",2018,0
"MLI",2019,0
"SEN",1980,0
"SEN",1981,0
"SEN",1982,0
"SEN",1983,0
"SEN",1984,0
"SEN",1985,0
"SEN",1986,0
"SEN",1987,0
"SEN",1988,0
"SEN",1989,0
"SEN",1990,0
"SEN",1991,0
"SEN",1992,0
"SEN",1993,0
"SEN",1994,0
"SEN",1995,0
"SEN",1996,0
"SEN",1997,0
"SEN",1998,0
"SEN",1999,0
"SEN",2000,0
"SEN",2001,0
"SEN",2002,0
"SEN",2003,0
"SEN",2004,0
"SEN",2005,0
"SEN",2006,0
"SEN",2007,0
"SEN",2008,0
"SEN",2009,0
"SEN",2010,0
"SEN",2011,0
"SEN",2012,0
"SEN",2013,0
"SEN",2014,0
"SEN",2015,0
"SEN",2016,0
"SEN",2017,0
"SEN",2018,0
"SEN",2019,0
"BEN",1980,0
"BEN",1981,0
"BEN",1982,0
"BEN",1983,0
"BEN",1984,0
"BEN",1985,0
"BEN",1986,0
"BEN",1987,0
"BEN",1988,0
"BEN",1989,0
"BEN",1990,0
"BEN",1991,0
"BEN",1992,0
"BEN",1993,0
"BEN",1994,0
"BEN",1995,0
"BEN",1996,0
"BEN",1997,0
"BEN",1998,0
"BEN",1999,0
"BEN",2000,0
"BEN",2001,0
"BEN",2002,0
"BEN",2003,0
"BEN",2004,0
"BEN",2005,0
"BEN",2006,0
"BEN",2007,0
"BEN",2008,0
"BEN",2009,0
"BEN",2010,0
"BEN",2011,0
"BEN",2012,0
"BEN",2013,0
"BEN",2014,0
"BEN",2015,0
"BEN",2016,0
"BEN",2017,0
"BEN",2018,0
"BEN",2019,0
"MAA",1980,2
"MAA",1981,0
"MAA",1982,1
"MAA",1983,0
"MAA",1984,2
"MAA",1985,0
"MAA",1986,0
"MAA",1987,0
"MAA",1988,0
"MAA",1989,0
"MAA",1990,0
"MAA",1991,0
"MAA",1992,0
"MAA",1993,0
"MAA",1994,0
"MAA",1995,0
"MAA",1996,0
"MAA",1997,0
"MAA",1998,0
"MAA",1999,0
"MAA",2000,0
"MAA",2001,0
"MAA",2002,0
"MAA",2003,1
"MAA",2004,0
"MAA",2005,2
"MAA",2006,0
"MAA",2007,0
"MAA",2008,2
"MAA",2009,0
"MAA",2010,0
"MAA",2011,0
"MAA",2012,0
"MAA",2013,0
"MAA",2014,0
"MAA",2015,0
"MAA",2016,0
"MAA",2017,0
"MAA",2018,0
"MAA",2019,0
"NIR",1980,0
"NIR",1981,0
"NIR",1982,0
"NIR",1983,1
"NIR",1984,0
"NIR",1985,0
"NIR",1986,0
"NIR",1987,0
"NIR",1988,0
"NIR",1989,0
"NIR",1990,0
"NIR",1991,0
"NIR",1992,0
"NIR",1993,0
"NIR",1994,0
"NIR",1995,0
"NIR",1996,2
"NIR",1997,0
"NIR",1998,0
"NIR",1999,2
"NIR",2000,0
"NIR",2001,0
"NIR",2002,0
"NIR",2003,0
"NIR",2004,0
"NIR",2005,0
"NIR",2006,0
"NIR",2007,0
"NIR",2008,0
"NIR",2009,0
"NIR",2010,2
"NIR",2011,0
"NIR",2012,0
"NIR",2013,0
"NIR",2014,0
"NIR",2015,0
"NIR",2016,0
"NIR",2017,0
"NIR",2018,0
"NIR",2019,0
"CDI",1980,0
"CDI",1981,0
"CDI",1982,0
"CDI",1983,0
"CDI",1984,0
"CDI",1985,0
"CDI",1986,0
"CDI",1987,0
"CDI",1988,0
"CDI",1989,0
"CDI",1990,0
"CDI",1991,0
"CDI",1992,0
"CDI",1993,0
"CDI",1994,0
"CDI",1995,0
"CDI",1996,0
"CDI",1997,0
"CDI",1998,0
"CDI",1999,2
"CDI",2000,1
"CDI",2001,1
"CDI",2002,1
"CDI",2003,0
"CDI",2004,0
"CDI",2005,0
"CDI",2006,0
"CDI",2007,0
"CDI",2008,0
"CDI",2009,0
"CDI",2010,0
"CDI",2011,0
"CDI",2012,0
"CDI",2013,0
"CDI",2014,0
"CDI",2015,0
"CDI",2016,0
"CDI",2017,0
"CDI",2018,0
"CDI",2019,0
"GUI",1980,0
"GUI",1981,0
"GUI",1982,0
"GUI",1983,0
"GUI",1984,2
"GUI",1985,1
"GUI",1986,0
"GUI",1987,0
"GUI",1988,0
"GUI",1989,0
"GUI",1990,0
"GUI",1991,0
"GUI",1992,0
"GUI",1993,0
"GUI",1994,0
"GUI",1995,0
"GUI",1996,1
"GUI",1997,0
"GUI",1998,0
"GUI",1999,0
"GUI",2000,0
"GUI",2001,0
"GUI",2002,0
"GUI",2003,0
"GUI",2004,0
"GUI",2005,0
"GUI",2006,0
"GUI",2007,0
"GUI",2008,2
"GUI",2009,0
"GUI",2010,0
"GUI",2011,1
"GUI",2012,0
"GUI",2013,0
"GUI",2014,0
"GUI",2015,0
"GUI",2016,0
"GUI",2017,0
"GUI",2018,0
"GUI",2019,0
"BFO",1980,2
"BFO",1981,0
"BFO",1982,2
"BFO",1983,2
"BFO",1984,0
"BFO",1985,0
"BFO",1986,0
"BFO",1987,2
"BFO",1988,0
"BFO",1989,0
"BFO",1990,0
"BFO",1991,0
"BFO",1992,0
"BFO",1993,0
"BFO",1994,0
"BFO",1995,0
"BFO",1996,0
"BFO",1997,0
"BFO",1998,0
"BFO",1999,0
"BFO",2000,0
"BFO",2001,0
"BFO",2002,0
"BFO",2003,0
"BFO",2004,0
"BFO",2005,0
"BFO",2006,0
"BFO",2007,0
"BFO",2008,0
"BFO",2009,0
"BFO",2010,0
"BFO",2011,0
"BFO",2012,0
"BFO",2013,0
"BFO",2014,2
"BFO",2015,1
"BFO",2016,0
"BFO",2017,0
"BFO",2018,0
"BFO",2019,0
"LBR",1980,2
"LBR",1981,0
"LBR",1982,0
"LBR",1983,0
"LBR",1984,0
"LBR",1985,2
"LBR",1986,0
"LBR",1987,0
"LBR",1988,0
"LBR",1989,0
"LBR",1990,0
"LBR",1991,0
"LBR",1992,0
"LBR",1993,0
"LBR",1994,1
"LBR",1995,0
"LBR",1996,0
"LBR",1997,0
"LBR",1998,0
"LBR",1999,0
"LBR",2000,0
"LBR",2001,0
"LBR",2002,0
"LBR",2003,0
"LBR",2004,0
"LBR",2005,0
"LBR",2006,0
"LBR",2007,0
"LBR",2008,0
"LBR",2009,0
"LBR",2010,0
"LBR",2011,0
"LBR",2012,0
"LBR",2013,0
"LBR",2014,0
"LBR",2015,0
"LBR",2016,0
"LBR",2017,0
"LBR",2018,0
"LBR",2019,0
"SIE",1980,0
"SIE",1981,0
"SIE",1982,0
"SIE",1983,0
"SIE",1984,0
"SIE",1985,0
"SIE",1986,0
"SIE",1987,1
"SIE",1988,0
"SIE",1989,0
"SIE",1990,0
"SIE",1991,0
"SIE",1992,3
"SIE",1993,0
"SIE",1994,0
"SIE",1995,1
"SIE",1996,2
"SIE",1997,2
"SIE",1998,0
"SIE",1999,0
"SIE",2000,0
"SIE",2001,0
"SIE",2002,0
"SIE",2003,0
"SIE",2004,0
"SIE",2005,0
"SIE",2006,0
"SIE",2007,0
"SIE",2008,0
"SIE",2009,0
"SIE",2010,0
"SIE",2011,0
"SIE",2012,0
"SIE",2013,0
"SIE",2014,0
"SIE",2015,0
"SIE",2016,0
"SIE",2017,0
"SIE",2018,0
"SIE",2019,0
"GHA",1980,0
"GHA",1981,2
"GHA",1982,1
"GHA",1983,1
"GHA",1984,1
"GHA",1985,0
"GHA",1986,0
"GHA",1987,0
"GHA",1988,0
"GHA",1989,0
"GHA",1990,0
"GHA",1991,0
"GHA",1992,0
"GHA",1993,0
"GHA",1994,0
"GHA",1995,0
"GHA",1996,0
"GHA",1997,0
"GHA",1998,0
"GHA",1999,0
"GHA",2000,0
"GHA",2001,0
"GHA",2002,0
"GHA",2003,0
"GHA",2004,0
"GHA",2005,0
"GHA",2006,0
"GHA",2007,0
"GHA",2008,0
"GHA",2009,0
"GHA",2010,0
"GHA",2011,0
"GHA",2012,0
"GHA",2013,0
"GHA",2014,0
"GHA",2015,0
"GHA",2016,0
"GHA",2017,0
"GHA",2018,0
"GHA",2019,0
"TOG",1980,0
"TOG",1981,0
"TOG",1982,0
"TOG",1983,0
"TOG",1984,0
"TOG",1985,0
"TOG",1986,0
"TOG",1987,0
"TOG",1988,0
"TOG",1989,0
"TOG",1990,0
"TOG",1991,4
"TOG",1992,0
"TOG",1993,0
"TOG",1994,0
"TOG",1995,0
"TOG",1996,0
"TOG",1997,0
"TOG",1998,0
"TOG",1999,0
"TOG",2000,0
"TOG",2001,0
"TOG",2002,0
"TOG",2003,0
"TOG",2004,0
"TOG",2005,2
"TOG",2006,0
"TOG",2007,0
"TOG",2008,0
"TOG",2009,0
"TOG",2010,0
"TOG",2011,0
"TOG",2012,0
"TOG",2013,0
"TOG",2014,0
"TOG",2015,0
"TOG",2016,0
"TOG",2017,0
"TOG",2018,0
"TOG",2019,0
"CAO",1980,0
"CAO",1981,0
"CAO",1982,0
"CAO",1983,0
"CAO",1984,1
"CAO",1985,0
"CAO",1986,0
"CAO",1987,0
"CAO",1988,0
"CAO",1989,0
"CAO",1990,0
"CAO",1991,0
"CAO",1992,0
"CAO",1993,0
"CAO",1994,0
"CAO",1995,0
"CAO",1996,0
"CAO",1997,0
"CAO",1998,0
"CAO",1999,0
"CAO",2000,0
"CAO",2001,0
"CAO",2002,0
"CAO",2003,0
"CAO",2004,0
"CAO",2005,0
"CAO",2006,0
"CAO",2007,0
"CAO",2008,0
"CAO",2009,0
"CAO",2010,0
"CAO",2011,0
"CAO",2012,0
"CAO",2013,0
"CAO",2014,0
"CAO",2015,0
"CAO",2016,0
"CAO",2017,0
"CAO",2018,0
"CAO",2019,0
"NIG",1980,0
"NIG",1981,0
"NIG",1982,0
"NIG",1983,2
"NIG",1984,0
"NIG",1985,2
"NIG",1986,0
"NIG",1987,0
"NIG",1988,0
"NIG",1989,0
"NIG",1990,1
"NIG",1991,0
"NIG",1992,0
"NIG",1993,2
"NIG",1994,0
"NIG",1995,0
"NIG",1996,0
"NIG",1997,0
"NIG",1998,0
"NIG",1999,0
"NIG",2000,0
"NIG",2001,0
"NIG",2002,0
"NIG",2003,0
"NIG",2004,0
"NIG",2005,0
"NIG",2006,0
"NIG",2007,0
"NIG",2008,0
"NIG",2009,0
"NIG",2010,0
"NIG",2011,0
"NIG",2012,0
"NIG",2013,0
"NIG",2014,0
"NIG",2015,0
"NIG",2016,0
"NIG",2017,0
"NIG",2018,0
"NIG",2019,0
"GAB",1980,0
"GAB",1981,0
"GAB",1982,0
"GAB",1983,0
"GAB",1984,0
"GAB",1985,0
"GAB",1986,0
"GAB",1987,0
"GAB",1988,0
"GAB",1989,0
"GAB",1990,0
"GAB",1991,0
"GAB",1992,0
"GAB",1993,0
"GAB",1994,0
"GAB",1995,0
"GAB",1996,0
"GAB",1997,0
"GAB",1998,0
"GAB",1999,0
"GAB",2000,0
"GAB",2001,0
"GAB",2002,0
"GAB",2003,0
"GAB",2004,0
"GAB",2005,0
"GAB",2006,0
"GAB",2007,0
"GAB",2008,0
"GAB",2009,0
"GAB",2010,0
"GAB",2011,0
"GAB",2012,0
"GAB",2013,0
"GAB",2014,0
"GAB",2015,0
"GAB",2016,0
"GAB",2017,0
"GAB",2018,0
"GAB",2019,1
"CEN",1980,0
"CEN",1981,2
"CEN",1982,0
"CEN",1983,0
"CEN",1984,0
"CEN",1985,0
"CEN",1986,0
"CEN",1987,0
"CEN",1988,0
"CEN",1989,0
"CEN",1990,0
"CEN",1991,0
"CEN",1992,0
"CEN",1993,0
"CEN",1994,0
"CEN",1995,0
"CEN",1996,0
"CEN",1997,0
"CEN",1998,0
"CEN",1999,0
"CEN",2000,0
"CEN",2001,1
"CEN",2002,0
"CEN",2003,2
"CEN",2004,0
"CEN",2005,0
"CEN",2006,0
"CEN",2007,0
"CEN",2008,0
"CEN",2009,0
"CEN",2010,0
"CEN",2011,0
"CEN",2012,0
"CEN",2013,0
"CEN",2014,0
"CEN",2015,0
"CEN",2016,0
"CEN",2017,0
"CEN",2018,0
"CEN",2019,0
"CHA",1980,0
"CHA",1981,0
"CHA",1982,0
"CHA",1983,0
"CHA",1984,0
"CHA",1985,0
"CHA",1986,0
"CHA",1987,0
"CHA",1988,0
"CHA",1989,1
"CHA",1990,0
"CHA",1991,1
"CHA",1992,0
"CHA",1993,1
"CHA",1994,0
"CHA",1995,0
"CHA",1996,0
"CHA",1997,0
"CHA",1998,0
"CHA",1999,0
"CHA",2000,0
"CHA",2001,0
"CHA",2002,0
"CHA",2003,0
"CHA",2004,0
"CHA",2005,0
"CHA",2006,1
"CHA",2007,0
"CHA",2008,0
"CHA",2009,0
"CHA",2010,0
"CHA",2011,0
"CHA",2012,0
"CHA",2013,0
"CHA",2014,0
"CHA",2015,0
"CHA",2016,0
"CHA",2017,0
"CHA",2018,0
"CHA",2019,0
"CON",1980,0
"CON",1981,0
"CON",1982,0
"CON",1983,0
"CON",1984,0
"CON",1985,0
"CON",1986,0
"CON",1987,0
"CON",1988,0
"CON",1989,0
"CON",1990,0
"CON",1991,0
"CON",1992,0
"CON",1993,0
"CON",1994,0
"CON",1995,0
"CON",1996,0
"CON",1997,0
"CON",1998,0
"CON",1999,0
"CON",2000,0
"CON",2001,0
"CON",2002,0
"CON",2003,0
"CON",2004,0
"CON",2005,0
"CON",2006,0
"CON",2007,0
"CON",2008,0
"CON",2009,0
"CON",2010,0
"CON",2011,0
"CON",2012,0
"CON",2013,0
"CON",2014,0
"CON",2015,0
"CON",2016,0
"CON",2017,0
"CON",2018,0
"CON",2019,0
"DRC",1980,0
"DRC",1981,0
"DRC",1982,0
"DRC",1983,0
"DRC",1984,0
"DRC",1985,0
"DRC",1986,0
"DRC",1987,0
"DRC",1988,0
"DRC",1989,0
"DRC",1990,0
"DRC",1991,0
"DRC",1992,0
"DRC",1993,0
"DRC",1994,0
"DRC",1995,0
"DRC",1996,0
"DRC",1997,0
"DRC",1998,0
"DRC",1999,0
"DRC",2000,0
"DRC",2001,0
"DRC",2002,0
"DRC",2003,0
"DRC",2004,2
"DRC",2005,0
"DRC",2006,0
"DRC",2007,0
"DRC",2008,0
"DRC",2009,0
"DRC",2010,0
"DRC",2011,0
"DRC",2012,0
"DRC",2013,0
"DRC",2014,0
"DRC",2015,0
"DRC",2016,0
"DRC",2017,0
"DRC",2018,0
"DRC",2019,0
"UGA",1980,2
"UGA",1981,0
"UGA",1982,0
"UGA",1983,0
"UGA",1984,0
"UGA",1985,2
"UGA",1986,0
"UGA",1987,0
"UGA",1988,0
"UGA",1989,0
"UGA",1990,0
"UGA",1991,0
"UGA",1992,0
"UGA",1993,0
"UGA",1994,0
"UGA",1995,0
"UGA",1996,0
"UGA",1997,0
"UGA",1998,0
"UGA",1999,0
"UGA",2000,0
"UGA",2001,0
"UGA",2002,0
"UGA",2003,0
"UGA",2004,0
"UGA",2005,0
"UGA",2006,0
"UGA",2007,0
"UGA",2008,0
"UGA",2009,0
"UGA",2010,0
"UGA",2011,0
"UGA",2012,0
"UGA",2013,0
"UGA",2014,0
"UGA",2015,0
"UGA",2016,0
"UGA",2017,0
"UGA",2018,0
"UGA",2019,0
"KEN",1980,0
"KEN",1981,0
"KEN",1982,1
"KEN",1983,0
"KEN",1984,0
"KEN",1985,0
"KEN",1986,0
"KEN",1987,0
"KEN",1988,0
"KEN",1989,0
"KEN",1990,0
"KEN",1991,0
"KEN",1992,0
"KEN",1993,0
"KEN",1994,0
"KEN",1995,0
"KEN",1996,0
"KEN",1997,0
"KEN",1998,0
"KEN",1999,0
"KEN",2000,0
"KEN",2001,0
"KEN",2002,0
"KEN",2003,0
"KEN",2004,0
"KEN",2005,0
"KEN",2006,0
"KEN",2007,0
"KEN",2008,0
"KEN",2009,0
"KEN",2010,0
"KEN",2011,0
"KEN",2012,0
"KEN",2013,0
"KEN",2014,0
"KEN",2015,0
"KEN",2016,0
"KEN",2017,0
"KEN",2018,0
"KEN",2019,0
"TAZ",1980,0
"TAZ",1981,0
"TAZ",1982,0
"TAZ",1983,0
"TAZ",1984,0
"TAZ",1985,0
"TAZ",1986,0
"TAZ",1987,0
"TAZ",1988,0
"TAZ",1989,0
"TAZ",1990,0
"TAZ",1991,0
"TAZ",1992,0
"TAZ",1993,0
"TAZ",1994,0
"TAZ",1995,0
"TAZ",1996,0
"TAZ",1997,0
"TAZ",1998,0
"TAZ",1999,0
"TAZ",2000,0
"TAZ",2001,0
"TAZ",2002,0
"TAZ",2003,0
"TAZ",2004,0
"TAZ",2005,0
"TAZ",2006,0
"TAZ",2007,0
"TAZ",2008,0
"TAZ",2009,0
"TAZ",2010,0
"TAZ",2011,0
"TAZ",2012,0
"TAZ",2013,0
"TAZ",2014,0
"TAZ",2015,0
"TAZ",2016,0
"TAZ",2017,0
"TAZ",2018,0
"TAZ",2019,0
"BUI",1980,0
"BUI",1981,0
"BUI",1982,0
"BUI",1983,0
"BUI",1984,0
"BUI",1985,0
"BUI",1986,0
"BUI",1987,2
"BUI",1988,0
"BUI",1989,0
"BUI",1990,0
"BUI",1991,0
"BUI",1992,0
"BUI",1993,2
"BUI",1994,0
"BUI",1995,0
"BUI",1996,2
"BUI",1997,0
"BUI",1998,0
"BUI",1999,0
"BUI",2000,0
"BUI",2001,2
"BUI",2002,0
"BUI",2003,0
"BUI",2004,0
"BUI",2005,0
"BUI",2006,0
"BUI",2007,0
"BUI",2008,0
"BUI",2009,0
"BUI",2010,0
"BUI",2011,0
"BUI",2012,0
"BUI",2013,0
"BUI",2014,0
"BUI",2015,1
"BUI",2016,0
"BUI",2017,0
"BUI",2018,0
"BUI",2019,0
"RWA",1980,0
"RWA",1981,0
"RWA",1982,0
"RWA",1983,0
"RWA",1984,0
"RWA",1985,0
"RWA",1986,0
"RWA",1987,0
"RWA",1988,0
"RWA",1989,0
"RWA",1990,0
"RWA",1991,0
"RWA",1992,0
"RWA",1993,0
"RWA",1994,2
"RWA",1995,0
"RWA",1996,0
"RWA",1997,0
"RWA",1998,0
"RWA",1999,0
"RWA",2000,0
"RWA",2001,0
"RWA",2002,0
"RWA",2003,0
"RWA",2004,0
"RWA",2005,0
"RWA",2006,0
"RWA",2007,0
"RWA",2008,0
"RWA",2009,0
"RWA",2010,0
"RWA",2011,0
"RWA",2012,0
"RWA",2013,0
"RWA",2014,0
"RWA",2015,0
"RWA",2016,0
"RWA",2017,0
