"iso3c","year","GiniMarket","GiniNet","RedistAbs","RedistRel"
"AFG",2007,33.1071730341407,30.0482753500454,3.05889768409526,8.72314888873411
"AFG",2008,33.1090059095547,30.0340592851704,3.07494662438428,8.8168987934412
"AFG",2009,33.0909951151133,30.1608598230262,2.9301352920871,8.29106190462068
"AFG",2010,33.2012687826433,30.1691748902691,3.03209389237417,8.40800094289042
"AFG",2011,33.2812255443425,30.2270354595819,3.05419008476062,8.54648251089305
"AFG",2012,33.2647078411599,30.4036183528887,2.86108948827117,7.96594872323685
"ALB",1996,47.2495652737839,37.5858553381562,9.66370993562772,19.6302715460282
"ALB",1997,47.1586243058212,37.6648725232352,9.49375178258602,19.2974154294529
"ALB",1998,47.1533691414306,37.860178554301,9.29319058712964,18.8318804567253
"ALB",1999,47.2766302999303,37.901455687255,9.37517461267534,19.0170315939953
"ALB",2000,47.5705098596807,38.1821948123278,9.38831504735292,18.9183556397098
"ALB",2001,47.7265655165959,38.2326717030281,9.49389381356787,19.1258077586644
"ALB",2002,47.8838580128102,38.4501361486777,9.43372186413244,18.9195205879487
"ALB",2003,47.9912000708189,38.4586756401864,9.53252443063241,19.120781352303
"ALB",2004,48.0442688360502,38.4428360358225,9.60143280022771,19.2292346727751
"ALB",2005,48.1785238512926,38.4255554982961,9.75296835299651,19.4512830963137
"ALB",2006,48.40215634641,38.2874146025597,10.1147417438504,20.0993168176856
"ALB",2007,48.2286451495745,38.31389771066,9.91474743891455,19.7397431234393
"ALB",2008,48.3003485165295,38.5119457288188,9.78840278771069,19.4322030721141
"ALB",2009,48.2992378471749,38.4107917641567,9.88844608301814,19.6758393354055
"ALB",2010,48.2010302517468,38.425200692971,9.77582955877575,19.4483557301699
"ALB",2011,48.184507772709,38.4903542423397,9.69415353036933,19.2326063733681
"ALB",2012,48.2091878011019,38.536489007222,9.67269879387993,19.1414073594943
"DZA",1988,41.1288417686096,37.3194869559187,3.80935481269088,8.93793085234906
"DZA",1989,40.9861686618855,37.1807989112896,3.80536975059594,8.92076924934528
"DZA",1990,40.7667599834697,36.8576456004122,3.90911438305747,9.23852528322423
"DZA",1991,40.6281636612661,36.6119954066667,4.01616825459937,9.54838808044106
"DZA",1992,40.3951443007524,36.3779146638985,4.01722963685394,9.63101181186404
"DZA",1993,40.0258213900351,36.198783413033,3.8270379770021,9.26851622911365
"DZA",1994,39.6849765383711,35.9653841825911,3.71959235578008,9.15586923725147
"DZA",1995,39.5279536414373,35.6222660594059,3.90568758203143,9.6737080367259
"DZA",1996,39.3977547252625,35.3884904435742,4.00926428168829,9.97281556134094
"DZA",1997,39.3003137944299,35.376219629791,3.92409416463886,9.73364180711188
"DZA",1998,39.0870675092604,35.2517374283474,3.83533008091299,9.5497624453813
"DZA",1999,38.7389138202501,34.9398155486115,3.79909827163851,9.45297978944467
"DZA",2000,38.7279585066733,34.6924787259536,4.0354797807197,10.0153755444354
"DZA",2001,38.5387708385104,34.3598439739016,4.17892686460879,10.4524339813594
"DZA",2002,38.4352293069822,34.2250803630784,4.21014894390384,10.56493542597
"DZA",2003,38.3897065638463,34.0095586864344,4.38014787741184,11.0838533460493
"DZA",2004,38.086063522417,33.8096797783846,4.2763837440324,10.8638484783676
"DZA",2005,37.7882733143483,33.8092330221515,3.97904029219674,10.1960399537283
"DZA",2006,37.7343601778741,33.3198942924332,4.41446588544088,11.3360746214981
"DZA",2007,37.3904719007971,33.0123427725534,4.37812912824374,11.2617893476353
"DZA",2008,37.0631726028763,32.7753197779187,4.28785282495753,11.1986449591848
"DZA",2009,36.806718904795,32.4520299940735,4.35468891072146,11.4240540789369
"DZA",2010,36.5223668868473,32.2262357950639,4.29613109178347,11.284078143633
"DZA",2011,36.1357890263874,31.9002743731133,4.23551465327416,11.1883405072441
"AND",2001,39.8913684856226,31.5834439046041,8.30792458101845,18.5373062830411
"AND",2002,39.8768995302415,31.6480261093406,8.22887342090087,18.4660907416719
"AND",2003,40.0189845118084,31.7977159070973,8.22126860471111,18.2739707597111
"AND",2004,39.9128942219464,31.697075154746,8.21581906720035,18.3114512669497
"AND",2005,40.0008982753915,31.6918631998291,8.30903507556239,18.5221711360186
"AND",2006,40.0458232192392,31.7430060577349,8.30281716150429,18.564887665278
"AND",2007,39.9146799709411,31.5944985759946,8.32018139494648,18.6320845629623
"AND",2008,39.9685084077318,31.6900814992409,8.27842690849097,18.4892872007665
"AND",2009,39.8408576026759,31.6314081321692,8.20944947050669,18.4376512597899
"AND",2010,39.8563541930808,31.605539208502,8.25081498457875,18.4369854814094
"AND",2011,39.727244070456,31.4822549669435,8.24498910351253,18.6366544204064
"AND",2012,39.6010664623494,31.5751191300461,8.02594733230326,17.9981053107633
"AND",2013,39.5617809504254,31.6625224776622,7.89925847276313,17.347678867108
"AND",2014,39.6285673528596,31.7053861012802,7.9231812515794,17.4344484588084
"AND",2015,39.6158234433683,31.8147879666721,7.80103547669622,17.0002427817123
"AND",2016,39.7582790557519,31.8828309558236,7.87544809992833,17.1549596636137
"AGO",2000,54.4052125245472,49.1649737638772,5.24023876066992,9.39902503307386
"AGO",2001,54.3473764777958,49.0635063083469,5.2838701694489,9.46539105453394
"AGO",2002,54.3491225911054,48.8553291078195,5.49379348328588,9.86208334378525
"AGO",2003,54.1622611758075,48.671307481321,5.4909536944865,9.87772317990766
"AGO",2004,54.1340880141166,48.5758818594847,5.5582061546319,9.99373668704773
"AGO",2005,53.908478577076,48.2315594099341,5.67691916714199,10.2262715902054
"AGO",2006,53.5480895521033,47.8120110357792,5.73607851632411,10.4420337453952
"AGO",2007,53.1548914400449,47.3646195307201,5.79027190932479,10.6517935277913
"AGO",2008,52.6510981985374,47.0490388372718,5.60205936126553,10.3926261810283
"AGO",2009,52.4903216499193,46.9397454072558,5.55057624266344,10.2750447353564
"AIA",2002,37.3909877353439,36.1062504146259,1.284737320718,2.26674554758465
"AIA",2003,37.5770357701443,36.180771948109,1.39626382203539,2.42691239891597
"AIA",2004,37.5116156196359,36.2092855968163,1.30233002281967,2.02115832374344
"AIA",2005,37.4409454564705,36.372634782244,1.0683106742265,1.2412277575601
"AIA",2006,37.5147664833361,36.4769160996123,1.03785038372376,1.13240336162131
"AIA",2007,37.5933940572501,36.6571003173078,0.936293739942278,0.881321197050751
"AIA",2008,37.6905757114002,36.7852648863365,0.905310825063777,0.798082136063983
"AIA",2009,37.7333560157561,36.9990936152423,0.734262400513834,0.285960963876499
"ATG",2007,45.1015703639415,47.3264159587114,-2.22484559476989,-8.33720515360812
"ARG",1980,38.8901617914833,37.9184265263148,0.971735265168503,1.76570568529339
"ARG",1981,39.255200780197,38.2722078919894,0.982992888207631,1.79230918799698
"ARG",1982,39.6110806369125,38.6760185872052,0.935062049707274,1.62621210667751
"ARG",1983,40.0472620566705,39.0604157960688,0.986846260601684,1.71960272026012
"ARG",1984,40.4967474237406,39.4723585376993,1.02438888604133,1.73755750253599
"ARG",1985,40.7794894114895,39.9368404144433,0.842648997046184,1.34135210974919
"ARG",1986,41.1223141234333,40.4403225595159,0.681991563917359,0.950159608975436
"ARG",1987,41.3053311226162,40.8408041872395,0.464526935376676,0.41967249326557
"ARG",1988,41.50616334543,41.3191439435973,0.187019401832721,-0.270543749293368
"ARG",1989,41.8460789808439,41.7648737476047,0.0812052332392054,-0.566461467126735
"ARG",1990,42.2003698196217,42.0258705345345,0.174499285087212,-0.343768643927766
"ARG",1991,42.6071197139783,42.2511087548764,0.356010959101895,0.0774047351070123
"ARG",1992,42.8142013284155,42.3080743809316,0.506126947483869,0.429494659964791
"ARG",1993,43.2477351066038,42.5712808457764,0.676454260827398,0.7597848705227
"ARG",1994,43.6834797441418,43.2507831283825,0.432696615759311,0.174337895692451
"ARG",1995,44.166835804656,43.7259815453819,0.440854259274082,0.255353580689422
"ARG",1996,44.6339949083894,44.231174481961,0.402820426428463,0.191540957702173
"ARG",1997,44.9343413515967,44.8910737575239,0.0432675940727601,-0.51319160252323
"ARG",1998,45.2819703746775,45.4035983385142,-0.121627963836688,-0.845791130319347
"ARG",1999,45.4790037230482,45.7843314477313,-0.305327724683163,-1.27675770917836
"ARG",2000,45.713134854769,46.0152507172321,-0.302115862463056,-1.22557254172328
"ARG",2001,45.7035639626631,46.3137486404185,-0.610184677755489,-1.94721159820479
"ARG",2002,45.5912584800317,46.2039049147425,-0.612646434710814,-2.02123718304203
"ARG",2003,45.4235508768772,45.7486176768046,-0.325066799927456,-1.29379365753812
"ARG",2004,44.9475926767268,44.8924369155609,0.0551557611659572,-0.521105098462013
"ARG",2005,44.2833968057522,44.0769245043972,0.206472301354998,-0.203093978844611
"ARG",2006,43.5751262546557,43.4079331538572,0.167193100798514,-0.282863299717816
"ARG",2007,42.8462318461621,42.3294403430699,0.516791503092239,0.542614104774622
"ARG",2008,42.2648570530008,41.5151536549158,0.749703398085004,1.15062808443222
"ARG",2009,41.8742887512984,40.7194868231092,1.15480192818925,2.0990624892356
"ARG",2010,41.2217319832644,39.8511378615793,1.37059412168505,2.72076373220807
"ARG",2011,40.7580410802397,39.1688809765456,1.58916010369416,3.30238712135001
"ARG",2012,40.4108595440582,38.5554619874583,1.8553975565999,4.00658070378229
"ARG",2013,39.9997200247172,38.067417716399,1.93230230831816,4.19005961151203
"ARG",2014,39.6362092819729,37.6291309762901,2.00707830568277,4.39834690774875
"ARG",2015,39.3323929227601,37.4382131707031,1.89417975205698,4.0679836618344
"ARG",2016,39.0061986395932,37.4616269162361,1.54457172335712,3.02179348595384
"ARG",2017,39.0228883417557,37.3432520409378,1.67963630081786,3.26646532555284
"ARM",1988,44.9043929876029,31.0793878025662,13.8250051850367,30.4507463884384
"ARM",1989,45.1457388131578,31.0255023039354,14.1202365092225,30.9928503660577
"ARM",1990,45.6742142440499,31.8981761312907,13.7760381127592,29.9026971068283
"ARM",1991,46.2589020565236,32.9762209358057,13.2826811207179,28.4308580471393
"ARM",1992,47.2354709847883,34.2006669577616,13.0348040270268,27.343531775354
"ARM",1993,47.9125584405856,35.2430779407477,12.6694804998379,26.2259558568835
"ARM",1994,48.4741045897504,36.3905282476845,12.0835763420659,24.7204155449038
"ARM",1995,48.9761366029735,37.5930140347711,11.3831225682025,23.0626610501884
"ARM",1996,49.5518541005554,38.6900415243172,10.8618125762382,21.7407343858836
"ARM",1997,49.8900613193369,39.3253932206925,10.5646680986444,20.9766223925822
"ARM",1998,50.287013578461,39.8580661362573,10.4289474422037,20.5612716116706
"ARM",1999,50.4593198573828,40.2440179585054,10.2153018988774,20.0659253664657
"ARM",2000,50.2750672857368,39.8474816256289,10.4275856601079,20.5637808509056
"ARM",2001,50.2128937543091,39.6730252279134,10.5398685263957,20.8224739164903
"ARM",2002,50.0058233160902,39.1440199494718,10.8618033666184,21.5409144628046
"ARM",2003,49.8308383082388,38.9698558810465,10.8609824271923,21.6312473070592
"ARM",2004,49.5878554469913,38.7599150983061,10.8279403486853,21.6753725816535
"ARM",2005,49.2331909232093,37.9777950595646,11.2553958636448,22.7095453855462
"ARM",2006,48.9565322047932,37.3584507660728,11.5980814387203,23.5461611541876
"ARM",2007,48.5691712636509,36.8881340631057,11.6810372005452,23.8992750357133
"ARM",2008,48.146631469695,36.3932170361571,11.7534144335378,24.2520185534386
"ARM",2009,47.7375332541387,36.1009493804542,11.6365838736846,24.2210988396316
"ARM",2010,47.5449920863636,35.9186564702892,11.6263356160743,24.2832961204165
"ARM",2011,47.452391105069,35.7605154980655,11.6918756070036,24.4748492924381
"ARM",2012,47.8119351908239,36.3504179125118,11.4615172783121,23.8045434946665
"ARM",2013,48.1399735150954,36.8366030421067,11.3033704729887,23.3399193866575
"ARM",2014,48.4564882336886,37.3318520560297,11.1246361776589,22.7973623870659
"ARM",2015,48.7772646403763,37.6491280951957,11.1281365451805,22.6784445251248
"ARM",2016,48.936415445469,37.8553781378433,11.0810373076257,22.483249688783
"ARM",2017,48.9439624236431,38.0453670382364,10.8985953854067,22.0939709310179
"AUS",1980,40.0554730922911,27.572100616934,12.4833724753572,31.0971884292957
"AUS",1981,40.3936473488151,27.9453875005648,12.4482598482503,30.7923528380615
"AUS",1982,40.8795269312063,27.6538129169346,13.2257140142717,32.3124383988424
"AUS",1983,41.2700459610557,27.8262359451656,13.4438100158901,32.5228207992602
"AUS",1984,41.8166181624188,28.0621176949477,13.7545004674711,32.8472238449081
"AUS",1985,42.3930458123141,28.747971407081,13.6450744052332,32.1470765581178
"AUS",1986,42.4947154730988,28.8174854976571,13.6772299754417,32.1188868476892
"AUS",1987,42.9418387028983,29.1427766980152,13.7990620048831,32.0846550472922
"AUS",1988,43.169277068559,29.4646133220577,13.7046637465013,31.7020024588442
"AUS",1989,43.5079198940064,29.7861293379179,13.7217905560884,31.520124645808
"AUS",1990,43.894244290821,29.4758234941007,14.4184207967203,32.8117079263752
"AUS",1991,44.3997018698444,29.6126583272818,14.7870435425627,33.2502135283019
"AUS",1992,44.6894545829301,29.5983481883635,15.0911063945666,33.7155759329116
"AUS",1993,45.0912923396629,29.6412768129344,15.4500155267284,34.208318516659
"AUS",1994,45.4452098599554,29.6704553166007,15.7747545433547,34.6612477247166
"AUS",1995,46.4292702584391,30.4836411329623,15.9456291254768,34.3234997333297
"AUS",1996,46.3627223813429,30.8635600353475,15.4991623459955,33.4084914974475
"AUS",1997,46.4348231065418,30.9174455892082,15.5173775173335,33.3916419517079
"AUS",1998,47.0816451770143,31.3575010557193,15.724144121295,33.3719737544493
"AUS",1999,47.3390210051316,31.706986784061,15.6320342210706,32.9900827606417
"AUS",2000,47.6989305649058,31.9439799612471,15.7549506036586,33.0074378933806
"AUS",2001,48.0334617840725,31.9220566369595,16.111405147113,33.5112508802968
"AUS",2002,48.1666484843517,31.9603108325854,16.2063376517662,33.6134402451863
"AUS",2003,48.1305086837071,31.8714762605049,16.2590324232023,33.7630176020124
"AUS",2004,47.9212153236571,31.8138998987786,16.1073154248785,33.5916590634862
"AUS",2005,48.0000603803739,31.9972696206945,16.0027907596794,33.3084230778961
"AUS",2006,48.0186453694178,32.0560153984038,15.962629971014,33.2235062140234
"AUS",2007,47.8713913793201,32.4762233094669,15.3951680698532,32.1321267495792
"AUS",2008,47.7543135427775,32.7513197432957,15.0029937994818,31.3946256513927
"AUS",2009,47.7716764690028,32.7654168719332,15.0062595970696,31.3785154301797
"AUS",2010,47.9330005250905,32.8993060524772,15.0336944726133,31.3438497320775
"AUS",2011,47.9591429798555,32.7327791249561,15.2263638548993,31.7219532072692
"AUS",2012,48.1110794429032,32.4892734308757,15.6218060120275,32.4460386753097
"AUS",2013,48.0436301221472,32.7677728217232,15.275857300424,31.757375205044
"AUS",2014,48.0069754845186,33.1750846366833,14.8318908478353,30.86956747837
"AUS",2015,48.0394304029522,33.1304358377397,14.9089945652125,30.9817019206263
"AUS",2016,48.2286521804329,33.0087865687543,15.2198656116785,31.4913971632543
"AUT",1983,37.2727493006622,24.1269727010885,13.1457765995737,35.0824528004276
"AUT",1984,37.1954760380608,24.0708294020453,13.1246466360154,35.1485866459292
"AUT",1985,37.0509623590844,23.9001659880131,13.1507963710713,35.3886610958888
"AUT",1986,37.2207815659032,23.5371746819266,13.6836068839765,36.6977937627492
"AUT",1987,37.1456017762334,23.1915335639363,13.9540682122971,37.5550318891789
"AUT",1988,38.1178718565176,23.9216233507397,14.1962485057779,37.1995163316663
"AUT",1989,39.0284494694561,24.5676992773567,14.4607501920994,37.0069443887751
"AUT",1990,39.8484085220599,25.0572674341939,14.791141087866,37.0631585342427
"AUT",1991,40.7828664419503,25.4663298313584,15.3165366105919,37.4975163467768
"AUT",1992,41.8986404313815,25.9783227210348,15.9203177103467,37.9494772801721
"AUT",1993,42.8521290117166,26.4972562451734,16.3548727665432,38.1174393370122
"AUT",1994,44.0202330397778,27.4395242907305,16.5807087490474,37.6358422753113
"AUT",1995,45.0496680502541,27.9943083662974,17.0553596839567,37.8535252924449
"AUT",1996,44.7208328886882,27.4380788054301,17.2827540832581,38.6162668786765
"AUT",1997,44.5568630533608,27.0555360488608,17.5013270045,39.2372791256474
"AUT",1998,44.6496983290137,26.8718318033525,17.7778665256612,39.7675176249501
"AUT",1999,44.7257944425319,26.5861632763991,18.1396311661328,40.5068029527955
"AUT",2000,44.9341660585518,26.5674918273362,18.3666742312156,40.8222957791094
"AUT",2001,45.2188910263532,26.8262064569048,18.3926845694484,40.6036827573351
"AUT",2002,45.5958760169263,26.8178669753949,18.7780090415314,41.1293724698958
"AUT",2003,45.8318924856484,26.883172490335,18.9487199953134,41.310883940536
"AUT",2004,46.1432653954657,26.9878406481436,19.1554247473221,41.4821181389008
"AUT",2005,46.5744517241077,27.0421324202483,19.5323193038594,41.9105249656098
"AUT",2006,47.1418179873297,27.3600700570772,19.7817479302524,41.9343450831582
"AUT",2007,47.6200223843577,27.9812982526653,19.6387241316924,41.2211347073723
"AUT",2008,47.9232295234041,28.2629604683667,19.6602690550374,40.9937774131937
"AUT",2009,48.2992501527266,28.4760000598257,19.823250092901,41.0154211397203
"AUT",2010,48.6076887664128,28.3127794803557,20.2949092860571,41.7299550822889
"AUT",2011,48.4890724657444,28.1829937153574,20.3060787503869,41.8537634663447
"AUT",2012,48.5121189830907,28.1116670017066,20.4004519813841,42.0259153251695
"AUT",2013,48.6950711043598,28.0993774883134,20.5956936160464,42.2686806056938
"AUT",2014,48.5337810086495,28.2843219101558,20.2494590984936,41.6813928925396
"AUT",2015,48.5827396877374,28.3044155992491,20.2783240884884,41.681593297584
"AUT",2016,48.6491857555059,28.3519210619124,20.2972646935934,41.6664974423231
"AUT",2017,48.6552401900595,28.4085954714675,20.246644718592,41.5287455390043
"AZE",1988,39.3669769080741,30.9743046329127,8.39267227516139,21.1509582604635
"AZE",1989,39.5616103258214,31.1769642076283,8.3846461181931,21.0350549899156
"AZE",1990,39.9474345858032,31.4073924436161,8.54004214218703,21.2040896285546
"AZE",1991,39.998119253793,31.6929068927708,8.30521236102214,20.5963528671485
"AZE",1992,40.1242334769844,31.9168960957131,8.20733738127127,20.2661877502332
"AZE",1993,40.3352041149324,32.2624656017572,8.07273851317519,19.8457817081441
"AZE",1994,40.4747535697703,32.491147086068,7.98360648370229,19.5760009120427
"AZE",1995,40.5526709873066,32.7335711456931,7.81909984161354,19.1362232029088
"AZE",1996,40.3046132923471,32.4162464629401,7.88836682940703,19.4038355102922
"AZE",1997,40.1000186346558,32.0873257865371,8.01269284811871,19.8157021099791
"AZE",1998,39.8140066409267,31.917564620324,7.8964420206027,19.6606478072171
