"iso3c","year","kaopen"
"URY",2014,2.34670782089233
"URY",2015,2.34670782089233
"URY",2016,2.34670782089233
"URY",2017,2.34670782089233
"VEN",1980,1.64017581939697
"VEN",1981,1.64017581939697
"VEN",1982,1.64017581939697
"VEN",1983,-0.635033190250397
"VEN",1984,-0.891336798667908
"VEN",1985,-1.14764046669006
"VEN",1986,-1.40394401550293
"VEN",1987,-1.66024768352509
"VEN",1988,-0.847683548927307
"VEN",1989,-0.847683548927307
"VEN",1990,-0.141151502728462
"VEN",1991,-0.141151502728462
"VEN",1992,-0.141151502728462
"VEN",1993,-1.21001923084259
"VEN",1994,-1.21001923084259
"VEN",1995,-1.21001923084259
"VEN",1996,0.11515212059021
"VEN",1997,1.57779693603516
"VEN",1998,1.83410060405731
"VEN",1999,2.09040427207947
"VEN",2000,2.34670782089233
"VEN",2001,2.34670782089233
"VEN",2002,-0.184804767370224
"VEN",2003,-0.184804767370224
"VEN",2004,-0.184804767370224
"VEN",2005,-0.184804767370224
"VEN",2006,-1.14764046669006
"VEN",2007,-1.14764046669006
"VEN",2008,-1.40394401550293
"VEN",2009,-1.66024768352509
"VEN",2010,-1.91655135154724
"VEN",2011,-1.91655135154724
"VEN",2012,-1.91655135154724
"VEN",2013,-1.91655135154724
"VEN",2014,-1.91655135154724
"VEN",2015,-1.91655135154724
"VEN",2016,-1.91655135154724
"VEN",2017,-1.91655135154724
"ATG",1980,NA
"ATG",1981,NA
"ATG",1982,NA
"ATG",1983,NA
"ATG",1984,NA
"ATG",1985,2.34670782089233
"ATG",1986,2.34670782089233
"ATG",1987,2.34670782089233
"ATG",1988,2.34670782089233
"ATG",1989,2.34670782089233
"ATG",1990,2.34670782089233
"ATG",1991,2.34670782089233
"ATG",1992,2.34670782089233
"ATG",1993,2.34670782089233
"ATG",1994,2.34670782089233
"ATG",1995,2.34670782089233
"ATG",1996,1.2778400182724
"ATG",1997,1.2778400182724
"ATG",1998,1.2778400182724
"ATG",1999,1.2778400182724
"ATG",2000,1.2778400182724
"ATG",2001,1.2778400182724
"ATG",2002,1.2778400182724
"ATG",2003,1.2778400182724
"ATG",2004,1.2778400182724
"ATG",2005,1.2778400182724
"ATG",2006,1.2778400182724
"ATG",2007,1.2778400182724
"ATG",2008,1.2778400182724
"ATG",2009,1.2778400182724
"ATG",2010,NA
"ATG",2011,NA
"ATG",2012,NA
"ATG",2013,NA
"ATG",2014,NA
"ATG",2015,NA
"ATG",2016,NA
"ATG",2017,NA
"BHS",1980,-0.847683548927307
"BHS",1981,-0.847683548927307
"BHS",1982,-0.847683548927307
"BHS",1983,-0.847683548927307
"BHS",1984,-0.847683548927307
"BHS",1985,-0.847683548927307
"BHS",1986,-0.847683548927307
"BHS",1987,-0.847683548927307
"BHS",1988,-0.847683548927307
"BHS",1989,-0.847683548927307
"BHS",1990,-0.847683548927307
"BHS",1991,-0.847683548927307
"BHS",1992,-0.847683548927307
"BHS",1993,-0.847683548927307
"BHS",1994,-0.847683548927307
"BHS",1995,-0.847683548927307
"BHS",1996,-1.91655135154724
"BHS",1997,-1.91655135154724
"BHS",1998,-1.91655135154724
"BHS",1999,-1.91655135154724
"BHS",2000,-1.91655135154724
"BHS",2001,-1.91655135154724
"BHS",2002,-1.91655135154724
"BHS",2003,-1.91655135154724
"BHS",2004,-1.91655135154724
"BHS",2005,-1.91655135154724
"BHS",2006,-1.91655135154724
"BHS",2007,-1.91655135154724
"BHS",2008,-1.91655135154724
"BHS",2009,-1.91655135154724
"BHS",2010,-1.91655135154724
"BHS",2011,-1.91655135154724
"BHS",2012,-1.91655135154724
"BHS",2013,-1.91655135154724
"BHS",2014,-1.91655135154724
"BHS",2015,-1.91655135154724
"BHS",2016,-1.91655135154724
"BHS",2017,-1.91655135154724
"ABW",1980,NA
"ABW",1981,NA
"ABW",1982,NA
"ABW",1983,NA
"ABW",1984,NA
"ABW",1985,NA
"ABW",1986,NA
"ABW",1987,NA
"ABW",1988,NA
"ABW",1989,NA
"ABW",1990,NA
"ABW",1991,NA
"ABW",1992,-0.141151502728462
"ABW",1993,-0.141151502728462
"ABW",1994,-0.141151502728462
"ABW",1995,-0.141151502728462
"ABW",1996,-1.21001923084259
"ABW",1997,-1.21001923084259
"ABW",1998,-1.21001923084259
"ABW",1999,-1.21001923084259
"ABW",2000,-1.21001923084259
"ABW",2001,-1.21001923084259
"ABW",2002,-1.21001923084259
"ABW",2003,-1.21001923084259
"ABW",2004,-1.21001923084259
"ABW",2005,-1.21001923084259
"ABW",2006,-1.21001923084259
"ABW",2007,-1.21001923084259
"ABW",2008,-1.21001923084259
"ABW",2009,-1.21001923084259
"ABW",2010,-1.21001923084259
"ABW",2011,-1.21001923084259
"ABW",2012,-1.21001923084259
"ABW",2013,-1.21001923084259
"ABW",2014,-1.21001923084259
"ABW",2015,-1.21001923084259
"ABW",2016,-1.21001923084259
"ABW",2017,-1.21001923084259
"BRB",1980,-1.21001923084259
"BRB",1981,-1.21001923084259
"BRB",1982,-1.21001923084259
"BRB",1983,-1.21001923084259
"BRB",1984,-1.21001923084259
"BRB",1985,-1.21001923084259
"BRB",1986,-1.21001923084259
"BRB",1987,-1.21001923084259
"BRB",1988,-1.21001923084259
"BRB",1989,-1.21001923084259
"BRB",1990,-1.21001923084259
"BRB",1991,-1.21001923084259
"BRB",1992,-1.21001923084259
"BRB",1993,-0.141151502728462
"BRB",1994,-0.141151502728462
"BRB",1995,-0.141151502728462
"BRB",1996,-1.21001923084259
"BRB",1997,-1.21001923084259
"BRB",1998,-1.21001923084259
"BRB",1999,-1.21001923084259
"BRB",2000,-1.21001923084259
"BRB",2001,-1.21001923084259
"BRB",2002,-1.21001923084259
"BRB",2003,-1.21001923084259
"BRB",2004,-1.21001923084259
"BRB",2005,-1.21001923084259
"BRB",2006,-1.21001923084259
"BRB",2007,-1.21001923084259
"BRB",2008,-1.21001923084259
"BRB",2009,-1.21001923084259
"BRB",2010,-1.21001923084259
"BRB",2011,-1.21001923084259
"BRB",2012,-1.21001923084259
"BRB",2013,-1.21001923084259
"BRB",2014,-1.21001923084259
"BRB",2015,-1.21001923084259
"BRB",2016,-1.21001923084259
"BRB",2017,-1.21001923084259
"DMA",1980,NA
"DMA",1981,NA
"DMA",1982,-0.141151502728462
"DMA",1983,-0.141151502728462
"DMA",1984,-0.141151502728462
"DMA",1985,-0.141151502728462
"DMA",1986,-0.141151502728462
"DMA",1987,-0.141151502728462
"DMA",1988,-0.141151502728462
"DMA",1989,-0.141151502728462
"DMA",1990,-0.141151502728462
"DMA",1991,-0.141151502728462
"DMA",1992,-0.141151502728462
"DMA",1993,-0.141151502728462
"DMA",1994,-0.141151502728462
"DMA",1995,-0.141151502728462
"DMA",1996,-1.21001923084259
"DMA",1997,-1.21001923084259
"DMA",1998,-0.141151502728462
"DMA",1999,-1.21001923084259
"DMA",2000,-1.21001923084259
"DMA",2001,-1.21001923084259
"DMA",2002,-1.21001923084259
"DMA",2003,-1.21001923084259
"DMA",2004,-1.21001923084259
"DMA",2005,-0.141151502728462
"DMA",2006,-0.141151502728462
"DMA",2007,-0.141151502728462
"DMA",2008,1.06518971920013
"DMA",2009,-0.141151502728462
"DMA",2010,-0.141151502728462
"DMA",2011,-0.141151502728462
"DMA",2012,-0.141151502728462
"DMA",2013,-0.141151502728462
"DMA",2014,-0.141151502728462
"DMA",2015,-0.141151502728462
"DMA",2016,-0.141151502728462
"DMA",2017,-0.141151502728462
"GRD",1980,-1.91655135154724
"GRD",1981,-1.91655135154724
"GRD",1982,-1.91655135154724
"GRD",1983,-1.91655135154724
"GRD",1984,-1.91655135154724
"GRD",1985,-1.91655135154724
"GRD",1986,-1.91655135154724
"GRD",1987,-1.91655135154724
"GRD",1988,-1.91655135154724
"GRD",1989,-1.91655135154724
"GRD",1990,-1.91655135154724
"GRD",1991,-1.91655135154724
"GRD",1992,-1.91655135154724
"GRD",1993,-0.141151502728462
"GRD",1994,-0.141151502728462
"GRD",1995,-0.141151502728462
"GRD",1996,-1.21001923084259
"GRD",1997,-1.21001923084259
"GRD",1998,-1.21001923084259
"GRD",1999,-1.21001923084259
"GRD",2000,-1.21001923084259
"GRD",2001,-1.21001923084259
"GRD",2002,-1.21001923084259
"GRD",2003,-1.21001923084259
"GRD",2004,-1.21001923084259
"GRD",2005,-0.141151502728462
"GRD",2006,-1.21001923084259
"GRD",2007,-1.21001923084259
"GRD",2008,-1.21001923084259
"GRD",2009,-1.21001923084259
"GRD",2010,-1.21001923084259
"GRD",2011,-1.21001923084259
"GRD",2012,-1.21001923084259
"GRD",2013,-1.21001923084259
"GRD",2014,-1.21001923084259
"GRD",2015,-1.21001923084259
"GRD",2016,-1.21001923084259
"GRD",2017,-1.21001923084259
"GUY",1980,-1.21001923084259
"GUY",1981,-1.21001923084259
"GUY",1982,-1.21001923084259
"GUY",1983,-1.21001923084259
"GUY",1984,-1.21001923084259
"GUY",1985,-1.21001923084259
"GUY",1986,-1.21001923084259
"GUY",1987,-1.91655135154724
"GUY",1988,-1.91655135154724
"GUY",1989,-1.91655135154724
"GUY",1990,-1.91655135154724
"GUY",1991,-1.21001923084259
"GUY",1992,-1.91655135154724
"GUY",1993,-0.847683548927307
"GUY",1994,-0.847683548927307
"GUY",1995,-0.141151502728462
"GUY",1996,1.32149338722229
"GUY",1997,1.57779693603516
"GUY",1998,1.83410060405731
"GUY",1999,2.09040427207947
"GUY",2000,2.34670782089233
"GUY",2001,2.34670782089233
"GUY",2002,2.34670782089233
"GUY",2003,2.34670782089233
"GUY",2004,2.34670782089233
"GUY",2005,2.34670782089233
"GUY",2006,2.34670782089233
"GUY",2007,2.34670782089233
"GUY",2008,2.34670782089233
"GUY",2009,2.34670782089233
"GUY",2010,2.34670782089233
"GUY",2011,2.34670782089233
"GUY",2012,2.34670782089233
"GUY",2013,2.34670782089233
"GUY",2014,2.34670782089233
"GUY",2015,2.34670782089233
"GUY",2016,2.34670782089233
"GUY",2017,1.14036655426025
"BLZ",1980,NA
"BLZ",1981,NA
"BLZ",1982,NA
"BLZ",1983,NA
"BLZ",1984,NA
"BLZ",1985,1.14036655426025
"BLZ",1986,0.884063005447388
"BLZ",1987,0.627759397029877
"BLZ",1988,0.371455758810043
"BLZ",1989,0.11515212059021
"BLZ",1990,-0.141151502728462
"BLZ",1991,-0.141151502728462
"BLZ",1992,-0.141151502728462
"BLZ",1993,-0.141151502728462
"BLZ",1994,-0.141151502728462
"BLZ",1995,-0.141151502728462
"BLZ",1996,-1.21001923084259
"BLZ",1997,-1.21001923084259
"BLZ",1998,-1.21001923084259
"BLZ",1999,-1.21001923084259
"BLZ",2000,-1.21001923084259
"BLZ",2001,-1.21001923084259
"BLZ",2002,-1.91655135154724
"BLZ",2003,-1.91655135154724
"BLZ",2004,-1.21001923084259
"BLZ",2005,-1.91655135154724
"BLZ",2006,-1.21001923084259
"BLZ",2007,-1.21001923084259
"BLZ",2008,-1.21001923084259
"BLZ",2009,-1.21001923084259
"BLZ",2010,-1.21001923084259
"BLZ",2011,-1.21001923084259
"BLZ",2012,-1.21001923084259
"BLZ",2013,-1.21001923084259
"BLZ",2014,-1.21001923084259
"BLZ",2015,-1.21001923084259
"BLZ",2016,-1.21001923084259
"BLZ",2017,-1.21001923084259
"JAM",1980,-1.21001923084259
"JAM",1981,-1.21001923084259
"JAM",1982,-1.21001923084259
"JAM",1983,-1.21001923084259
"JAM",1984,-1.21001923084259
"JAM",1985,-1.21001923084259
"JAM",1986,-1.21001923084259
"JAM",1987,-1.21001923084259
"JAM",1988,-1.21001923084259
"JAM",1989,-1.21001923084259
"JAM",1990,-1.21001923084259
"JAM",1991,-1.21001923084259
"JAM",1992,-0.0036780268419534
"JAM",1993,-0.0036780268419534
"JAM",1994,-0.0036780268419534
"JAM",1995,-0.0036780268419534
"JAM",1996,1.32149338722229
"JAM",1997,1.57779693603516
"JAM",1998,1.83410060405731
"JAM",1999,2.09040427207947
"JAM",2000,2.34670782089233
"JAM",2001,2.34670782089233
"JAM",2002,2.34670782089233
"JAM",2003,2.34670782089233
"JAM",2004,2.34670782089233
"JAM",2005,2.34670782089233
"JAM",2006,2.34670782089233
"JAM",2007,2.09040427207947
"JAM",2008,1.83410060405731
"JAM",2009,1.57779693603516
"JAM",2010,1.32149338722229
"JAM",2011,1.06518971920013
"JAM",2012,1.06518971920013
"JAM",2013,1.06518971920013
"JAM",2014,1.06518971920013
"JAM",2015,1.06518971920013
"JAM",2016,1.06518971920013
"JAM",2017,-0.141151502728462
"ANT",1980,-0.141151502728462
"ANT",1981,-0.141151502728462
"ANT",1982,-0.141151502728462
"ANT",1983,-0.141151502728462
"ANT",1984,-0.141151502728462
"ANT",1985,-0.141151502728462
"ANT",1986,-0.141151502728462
"ANT",1987,-0.141151502728462
"ANT",1988,-0.141151502728462
"ANT",1989,-0.141151502728462
"ANT",1990,-0.141151502728462
"ANT",1991,-0.141151502728462
"ANT",1992,-0.141151502728462
"ANT",1993,-0.141151502728462
"ANT",1994,-0.141151502728462
"ANT",1995,-0.141151502728462
"ANT",1996,-0.0036780268419534
"ANT",1997,-0.0036780268419534
"ANT",1998,-0.0036780268419534
"ANT",1999,-0.0036780268419534
"ANT",2000,-0.0036780268419534
"ANT",2001,-0.0036780268419534
"ANT",2002,-0.0036780268419534
"ANT",2003,-0.0036780268419534
"ANT",2004,-0.0036780268419534
"ANT",2005,-0.0036780268419534
"ANT",2006,NA
"ANT",2007,-0.0036780268419534
"ANT",2008,-0.0036780268419534
"ANT",2009,-0.0036780268419534
"ANT",2010,NA
"ANT",2011,NA
"ANT",2012,NA
"ANT",2013,NA
"ANT",2014,NA
"ANT",2015,NA
"ANT",2016,NA
"ANT",2017,NA
"KNA",1980,NA
"KNA",1981,NA
"KNA",1982,NA
"KNA",1983,NA
"KNA",1984,NA
"KNA",1985,NA
"KNA",1986,NA
"KNA",1987,NA
"KNA",1988,-0.141151502728462
"KNA",1989,-0.141151502728462
"KNA",1990,-0.141151502728462
"KNA",1991,-0.141151502728462
"KNA",1992,-0.141151502728462
"KNA",1993,-0.141151502728462
"KNA",1994,-0.141151502728462
"KNA",1995,-0.141151502728462
"KNA",1996,-1.21001923084259
"KNA",1997,-1.21001923084259
"KNA",1998,-1.21001923084259
"KNA",1999,-1.21001923084259
"KNA",2000,-1.21001923084259
"KNA",2001,-1.21001923084259
"KNA",2002,-1.21001923084259
"KNA",2003,-1.21001923084259
"KNA",2004,-1.21001923084259
"KNA",2005,-1.21001923084259
"KNA",2006,-1.21001923084259
"KNA",2007,-1.21001923084259
"KNA",2008,-1.21001923084259
"KNA",2009,-1.21001923084259
"KNA",2010,-1.21001923084259
"KNA",2011,-1.21001923084259
"KNA",2012,-1.21001923084259
"KNA",2013,-1.21001923084259
"KNA",2014,-1.21001923084259
"KNA",2015,-1.21001923084259
"KNA",2016,-1.21001923084259
"KNA",2017,-1.21001923084259
"LCA",1980,NA
"LCA",1981,NA
"LCA",1982,NA
"LCA",1983,-1.21001923084259
"LCA",1984,-1.21001923084259
"LCA",1985,-1.21001923084259
"LCA",1986,-0.141151502728462
"LCA",1987,-0.141151502728462
"LCA",1988,-0.141151502728462
"LCA",1989,-0.141151502728462
"LCA",1990,-0.141151502728462
"LCA",1991,-0.141151502728462
"LCA",1992,-0.141151502728462
"LCA",1993,-0.141151502728462
"LCA",1994,-0.141151502728462
"LCA",1995,-0.141151502728462
"LCA",1996,-1.21001923084259
"LCA",1997,-1.21001923084259
"LCA",1998,-1.21001923084259
"LCA",1999,-0.0036780268419534
"LCA",2000,-1.21001923084259
"LCA",2001,-1.21001923084259
"LCA",2002,-1.21001923084259
"LCA",2003,-1.21001923084259
"LCA",2004,-0.0036780268419534
"LCA",2005,-0.0036780268419534
"LCA",2006,-0.0036780268419534
"LCA",2007,-0.0036780268419534
"LCA",2008,-0.0036780268419534
"LCA",2009,-0.0036780268419534
"LCA",2010,-0.0036780268419534
"LCA",2011,-0.0036780268419534
"LCA",2012,-0.0036780268419534
"LCA",2013,-0.0036780268419534
"LCA",2014,-0.0036780268419534
"LCA",2015,-0.0036780268419534
"LCA",2016,-0.0036780268419534
"LCA",2017,-0.0036780268419534
"VCT",1980,NA
"VCT",1981,NA
"VCT",1982,NA
"VCT",1983,-1.21001923084259
"VCT",1984,-1.21001923084259
"VCT",1985,-1.21001923084259
"VCT",1986,-0.141151502728462
"VCT",1987,-0.141151502728462
"VCT",1988,-0.141151502728462
"VCT",1989,-0.141151502728462
"VCT",1990,-0.141151502728462
"VCT",1991,-0.141151502728462
"VCT",1992,-0.141151502728462
"VCT",1993,-0.141151502728462
"VCT",1994,-0.141151502728462
"VCT",1995,-0.141151502728462
"VCT",1996,-1.21001923084259
"VCT",1997,-1.21001923084259
"VCT",1998,-1.21001923084259
"VCT",1999,-1.21001923084259
"VCT",2000,-1.21001923084259
"VCT",2001,-1.21001923084259
"VCT",2002,-1.21001923084259
"VCT",2003,-1.21001923084259
"VCT",2004,-1.21001923084259
"VCT",2005,-1.21001923084259
"VCT",2006,-1.21001923084259
"VCT",2007,-1.21001923084259
"VCT",2008,-1.21001923084259
"VCT",2009,-1.21001923084259
"VCT",2010,-1.21001923084259
"VCT",2011,-1.21001923084259
"VCT",2012,-1.21001923084259
"VCT",2013,-1.21001923084259
"VCT",2014,-1.21001923084259
"VCT",2015,-1.21001923084259
"VCT",2016,-1.21001923084259
"VCT",2017,-1.21001923084259
"SUR",1980,NA
"SUR",1981,NA
"SUR",1982,-0.141151502728462
"SUR",1983,-1.21001923084259
"SUR",1984,-1.21001923084259
"SUR",1985,-1.21001923084259
"SUR",1986,-1.21001923084259
"SUR",1987,-1.21001923084259
"SUR",1988,-1.21001923084259
"SUR",1989,-1.21001923084259
"SUR",1990,-1.21001923084259
"SUR",1991,-1.21001923084259
"SUR",1992,-1.21001923084259
"SUR",1993,-1.91655135154724
"SUR",1994,-1.21001923084259
"SUR",1995,-1.21001923084259
"SUR",1996,-1.21001923084259
"SUR",1997,-1.21001923084259
"SUR",1998,-1.21001923084259
"SUR",1999,-1.91655135154724
"SUR",2000,-1.91655135154724
"SUR",2001,-1.91655135154724
"SUR",2002,-1.91655135154724
"SUR",2003,-1.91655135154724
"SUR",2004,-1.91655135154724
"SUR",2005,-1.91655135154724
"SUR",2006,-1.91655135154724
"SUR",2007,-1.91655135154724
"SUR",2008,-1.91655135154724
"SUR",2009,-1.91655135154724
"SUR",2010,-1.91655135154724
"SUR",2011,-1.91655135154724
"SUR",2012,-1.91655135154724
"SUR",2013,-1.91655135154724
"SUR",2014,-1.91655135154724
"SUR",2015,-1.91655135154724
"SUR",2016,-1.21001923084259
"SUR",2017,-1.21001923084259
"TTO",1980,-0.141151502728462
"TTO",1981,-0.141151502728462
"TTO",1982,-1.21001923084259
"TTO",1983,-1.21001923084259
"TTO",1984,-1.21001923084259
"TTO",1985,-1.21001923084259
"TTO",1986,-1.21001923084259
"TTO",1987,-1.21001923084259
"TTO",1988,-1.21001923084259
"TTO",1989,-1.21001923084259
"TTO",1990,-1.21001923084259
"TTO",1991,-1.21001923084259
"TTO",1992,-0.141151502728462
"TTO",1993,1.06518971920013
"TTO",1994,1.32149338722229
"TTO",1995,1.57779693603516
"TTO",1996,1.83410060405731
"TTO",1997,2.09040427207947
"TTO",1998,2.34670782089233
"TTO",1999,2.34670782089233
"TTO",2000,2.34670782089233
"TTO",2001,2.34670782089233
"TTO",2002,2.34670782089233
"TTO",2003,2.34670782089233
"TTO",2004,2.34670782089233
"TTO",2005,2.34670782089233
"TTO",2006,2.34670782089233
"TTO",2007,2.34670782089233
"TTO",2008,2.34670782089233
"TTO",2009,2.34670782089233
"TTO",2010,2.34670782089233
"TTO",2011,2.34670782089233
"TTO",2012,2.34670782089233
"TTO",2013,2.34670782089233
"TTO",2014,2.34670782089233
"TTO",2015,2.34670782089233
"TTO",2016,2.34670782089233
"TTO",2017,1.64017581939697
"BHR",1980,2.34670782089233
"BHR",1981,2.34670782089233
"BHR",1982,2.34670782089233
"BHR",1983,2.34670782089233
"BHR",1984,2.34670782089233
"BHR",1985,2.34670782089233
"BHR",1986,2.34670782089233
"BHR",1987,2.34670782089233
"BHR",1988,2.34670782089233
"BHR",1989,2.34670782089233
"BHR",1990,2.34670782089233
"BHR",1991,2.34670782089233
"BHR",1992,2.34670782089233
"BHR",1993,2.34670782089233
"BHR",1994,2.34670782089233
"BHR",1995,2.34670782089233
"BHR",1996,1.2778400182724
"BHR",1997,2.34670782089233
"BHR",1998,2.34670782089233
"BHR",1999,2.34670782089233
"BHR",2000,2.34670782089233
"BHR",2001,2.34670782089233
"BHR",2002,2.34670782089233
"BHR",2003,2.34670782089233
"BHR",2004,2.09040427207947
"BHR",2005,2.09040427207947
"BHR",2006,2.09040427207947
"BHR",2007,2.09040427207947
"BHR",2008,2.09040427207947
"BHR",2009,2.34670782089233
"BHR",2010,2.34670782089233
"BHR",2011,2.34670782089233
"BHR",2012,2.34670782089233
"BHR",2013,2.34670782089233
"BHR",2014,2.34670782089233
"BHR",2015,2.34670782089233
"BHR",2016,2.34670782089233
"BHR",2017,2.34670782089233
"CYP",1980,-1.21001923084259
"CYP",1981,-1.21001923084259
"CYP",1982,-1.21001923084259
"CYP",1983,-1.21001923084259
"CYP",1984,-1.21001923084259
"CYP",1985,-1.21001923084259
"CYP",1986,-1.21001923084259
"CYP",1987,-1.21001923084259
"CYP",1988,-1.21001923084259
"CYP",1989,-1.21001923084259
"CYP",1990,-1.21001923084259
"CYP",1991,-1.21001923084259
"CYP",1992,-1.21001923084259
"CYP",1993,-0.141151502728462
"CYP",1994,-0.141151502728462
"CYP",1995,-0.141151502728462
"CYP",1996,-1.21001923084259
"CYP",1997,-1.21001923084259
"CYP",1998,-1.21001923084259
"CYP",1999,-1.21001923084259
"CYP",2000,-1.21001923084259
"CYP",2001,-1.21001923084259
"CYP",2002,-1.21001923084259
"CYP",2003,-0.141151502728462
"CYP",2004,1.32149338722229
"CYP",2005,1.57779693603516
"CYP",2006,1.83410060405731
"CYP",2007,2.09040427207947
"CYP",2008,2.34670782089233
"CYP",2009,2.34670782089233
"CYP",2010,2.34670782089233
"CYP",2011,2.34670782089233
"CYP",2012,1.02153646945953
"CYP",2013,0.765232861042023
"CYP",2014,1.83410060405731
"CYP",2015,1.83410060405731
"CYP",2016,1.83410060405731
"CYP",2017,2.09040427207947
"IRN",1980,-0.697412014007568
"IRN",1981,-1.66024768352509
"IRN",1982,-1.91655135154724
"IRN",1983,-1.91655135154724
"IRN",1984,-1.21001923084259
"IRN",1985,-1.21001923084259
"IRN",1986,-1.21001923084259
"IRN",1987,-1.21001923084259
"IRN",1988,-1.21001923084259
"IRN",1989,-1.21001923084259
"IRN",1990,-1.91655135154724
"IRN",1991,-1.91655135154724
"IRN",1992,-1.91655135154724
"IRN",1993,-1.91655135154724
"IRN",1994,-1.91655135154724
"IRN",1995,-1.91655135154724
"IRN",1996,-1.91655135154724
"IRN",1997,-1.91655135154724
"IRN",1998,-1.91655135154724
"IRN",1999,-1.91655135154724
"IRN",2000,-1.91655135154724
"IRN",2001,-1.21001923084259
"IRN",2002,-0.0036780268419534
"IRN",2003,-0.0036780268419534
"IRN",2004,-0.0036780268419534
"IRN",2005,-0.0036780268419534
"IRN",2006,-0.0036780268419534
"IRN",2007,-0.0036780268419534
"IRN",2008,-0.0036780268419534
"IRN",2009,-0.0036780268419534
"IRN",2010,-0.0036780268419534
"IRN",2011,-0.0036780268419534
"IRN",2012,-0.710210084915161
"IRN",2013,-0.710210084915161
"IRN",2014,-0.710210084915161
"IRN",2015,-0.710210084915161
"IRN",2016,-0.710210084915161
"IRN",2017,-1.91655135154724
"IRQ",1980,-1.21001923084259
"IRQ",1981,-1.21001923084259
"IRQ",1982,-1.21001923084259
"IRQ",1983,-1.21001923084259
"IRQ",1984,-1.21001923084259
"IRQ",1985,-1.21001923084259
"IRQ",1986,-1.21001923084259
"IRQ",1987,-1.21001923084259
"IRQ",1988,-1.21001923084259
"IRQ",1989,-1.21001923084259
"IRQ",1990,-1.21001923084259
"IRQ",1991,-1.21001923084259
"IRQ",1992,-1.21001923084259
"IRQ",1993,-1.21001923084259
"IRQ",1994,-1.21001923084259
"IRQ",1995,NA
"IRQ",1996,NA
"IRQ",1997,NA
"IRQ",1998,NA
"IRQ",1999,NA
"IRQ",2000,-1.21001923084259
"IRQ",2001,-1.21001923084259
"IRQ",2002,-1.21001923084259
"IRQ",2003,NA
"IRQ",2004,NA
"IRQ",2005,NA
"IRQ",2006,NA
"IRQ",2007,NA
"IRQ",2008,NA
"IRQ",2009,NA
"IRQ",2010,NA
"IRQ",2011,NA
"IRQ",2012,NA
"IRQ",2013,NA
"IRQ",2014,NA
"IRQ",2015,NA
"IRQ",2016,NA
"IRQ",2017,NA
"ISR",1980,-0.141151502728462
"ISR",1981,-0.141151502728462
"ISR",1982,-0.141151502728462
"ISR",1983,-0.141151502728462
"ISR",1984,-1.21001923084259
"ISR",1985,-1.21001923084259
"ISR",1986,-1.21001923084259
"ISR",1987,-1.21001923084259
"ISR",1988,-1.21001923084259
"ISR",1989,-1.21001923084259
"ISR",1990,-1.21001923084259
"ISR",1991,-1.21001923084259
"ISR",1992,-1.21001923084259
"ISR",1993,-0.141151502728462
"ISR",1994,-0.141151502728462
"ISR",1995,-0.141151502728462
"ISR",1996,-1.21001923084259
"ISR",1997,-1.21001923084259
"ISR",1998,-0.953715622425079
"ISR",1999,1.32149338722229
"ISR",2000,1.32149338722229
"ISR",2001,1.32149338722229
"ISR",2002,1.57779693603516
"ISR",2003,1.57779693603516
"ISR",2004,1.83410060405731
"ISR",2005,2.09040427207947
"ISR",2006,2.34670782089233
"ISR",2007,2.34670782089233
"ISR",2008,2.34670782089233
"ISR",2009,2.34670782089233
"ISR",2010,2.34670782089233
"ISR",2011,2.34670782089233
"ISR",2012,2.34670782089233
"ISR",2013,2.34670782089233
"ISR",2014,2.34670782089233
"ISR",2015,2.34670782089233
"ISR",2016,2.34670782089233
"ISR",2017,2.34670782089233
"JOR",1980,-0.141151502728462
"JOR",1981,-0.141151502728462
"JOR",1982,-0.141151502728462
"JOR",1983,-0.141151502728462
"JOR",1984,-0.141151502728462
"JOR",1985,-0.141151502728462
"JOR",1986,-0.141151502728462
"JOR",1987,-1.21001923084259
"JOR",1988,-1.21001923084259
"JOR",1989,-1.21001923084259
"JOR",1990,-1.21001923084259
"JOR",1991,-1.21001923084259
"JOR",1992,-1.21001923084259
"JOR",1993,-1.21001923084259
"JOR",1994,-1.21001923084259
"JOR",1995,-0.0036780268419534
"JOR",1996,-0.0036780268419534
"JOR",1997,1.32149338722229
"JOR",1998,1.57779693603516
"JOR",1999,1.83410060405731
"JOR",2000,2.09040427207947
"JOR",2001,2.34670782089233
"JOR",2002,2.34670782089233
"JOR",2003,2.34670782089233
"JOR",2004,2.34670782089233
"JOR",2005,2.34670782089233
"JOR",2006,2.34670782089233
"JOR",2007,2.34670782089233
"JOR",2008,2.34670782089233
"JOR",2009,2.34670782089233
"JOR",2010,2.34670782089233
"JOR",2011,2.34670782089233
"JOR",2012,2.34670782089233
"JOR",2013,2.34670782089233
"JOR",2014,2.34670782089233
"JOR",2015,2.34670782089233
"JOR",2016,2.34670782089233
"JOR",2017,2.34670782089233
"KWT",1980,2.34670782089233
"KWT",1981,2.34670782089233
"KWT",1982,2.34670782089233
"KWT",1983,2.34670782089233
"KWT",1984,2.34670782089233
"KWT",1985,2.34670782089233
"KWT",1986,2.34670782089233
"KWT",1987,2.34670782089233
"KWT",1988,2.34670782089233
"KWT",1989,2.34670782089233
"KWT",1990,2.34670782089233
"KWT",1991,2.34670782089233
"KWT",1992,2.34670782089233
"KWT",1993,2.34670782089233
"KWT",1994,2.34670782089233
"KWT",1995,2.34670782089233
