"iso3c","year","EquipI","NonequipI"
"CZE",1999,0.0520950960749337,0.187785510925066
"CZE",2000,0.0616298478338747,0.186735226166125
"CZE",2001,0.0649655245610067,0.180685616438993
"CZE",2002,0.0675258063509266,0.177664247649073
"CZE",2003,0.0669253428886598,0.18297172011134
"CZE",2004,0.0766915137650269,0.186913991234973
"CZE",2005,0.0865751457417584,0.184354340258242
"CZE",2006,0.0967450721394098,0.19340276886059
"CZE",2007,0.114960837343858,0.197576176656142
"CZE",2008,0.1316456791137,0.1961506308863
"CZE",2009,0.107860167869447,0.168085317130553
"DEU",1980,0.0171180792861028,0.301395075713897
"DEU",1981,0.0154094060900086,0.267669949909991
"DEU",1982,0.0147688882544669,0.260072986745533
"DEU",1983,0.0158716539575666,0.274225940042433
"DEU",1984,0.016808719489109,0.268105446510891
"DEU",1985,0.0186997892690391,0.258098220730961
"DEU",1986,0.0192840486718771,0.256795248328123
"DEU",1987,0.0208717855483861,0.252310934451614
"DEU",1988,0.0230776479405718,0.260263551059428
"DEU",1989,0.0253042016077594,0.267454710392241
"DEU",1990,0.0273667342278448,0.263716631772155
"DEU",1991,0.0299221617949656,0.271288510205034
"DEU",1992,0.0300507881043109,0.271232571895689
"DEU",1993,0.0281656259097638,0.259384913090236
"DEU",1994,0.0267475641140202,0.25519340288598
"DEU",1995,0.0284290357427766,0.246139790257223
"DEU",1996,0.0290374717375642,0.227249358262436
"DEU",1997,0.0299849143358121,0.216980404664188
"DEU",1998,0.0353559663378537,0.206617523662146
"DEU",1999,0.0404949261608278,0.196403391839172
"DEU",2000,0.0459929474362818,0.193441875563718
"DEU",2001,0.0479917811674743,0.174687326832526
"DEU",2002,0.0441233506269588,0.154484496373041
"DEU",2003,0.0459803072106573,0.155043300789343
"DEU",2004,0.0484229634380345,0.152244104561966
"DEU",2005,0.0527834987716046,0.146234622228395
"DEU",2006,0.0603708696335467,0.148299403366453
"DEU",2007,0.0699055784605037,0.145886481539496
"DEU",2008,0.0769839996516557,0.143398869348344
"DEU",2009,0.0607365646213253,0.129723476378675
"DJI",1980,0.00292608603452078,0.0797044889654792
"DJI",1981,0.00199575831089588,0.0705746106891041
"DJI",1982,0.00479584997964288,0.146738618020357
"DJI",1983,0.00515466180693833,0.151666827193062
"DJI",1984,0.00541724530173264,0.154126790698267
"DJI",1985,0.0036733459851585,0.135308846014841
"DJI",1986,0.00170116080952223,0.0835036411904778
"DJI",1987,0.0020999789489109,0.0975520430510891
"DJI",1988,0.00207700191869802,0.105946001081302
"DJI",1989,0.0013371128201546,0.0916044771798454
"DJI",1990,0.00283000680761859,0.145021177192381
"DJI",1991,0.00504291034769647,0.254906714652304
"DJI",1992,0.00930421914626216,0.228434747853738
"DJI",1993,0.0134771970291498,0.19705342697085
"DJI",1994,0.0181625969635864,0.239177387036414
"DJI",1995,0.00867876689210457,0.174819630107895
"DJI",1996,0.0096395006713209,0.173948363328679
"DJI",1997,0.0130204802846994,0.198259746715301
"DJI",1998,0.021384256575116,0.202221987424884
"DJI",1999,0.00312763997244822,0.0361592270275518
"DJI",2000,0.00408917261959036,0.0441067113804096
"DJI",2001,0.00408234350893506,0.0476803934910649
"DJI",2002,0.0067567641790054,0.0642038618209946
"DJI",2003,0.0163504035706583,0.108647376429342
"DJI",2004,0.0201172079044933,0.117397324095507
"DJI",2005,0.0270936947630491,0.117616071236951
"DJI",2006,0.0547060456237869,0.185701585376213
"DJI",2007,0.0732677007047433,0.239394036295257
"DJI",2008,0.0884765607670086,0.264202811232991
"DJI",2009,0.0766913148618536,0.265805348138146
"DMA",1980,0.0312395907702083,0.129199751229792
"DMA",1981,0.0200230900654096,0.0843743339345904
"DMA",1982,0.0188825152175526,0.0762749437824474
"DMA",1983,0.0175722324414373,0.0674898915585627
"DMA",1984,0.0193475670043363,0.0916812909956637
"DMA",1985,0.017969873373829,0.072281877626171
"DMA",1986,0.0149667336081887,0.0533071603918113
"DMA",1987,0.0120555848960073,0.0596036071039927
"DMA",1988,0.0211466777471401,0.0768245082528599
"DMA",1989,0.0341117071188889,0.0929292598811111
"DMA",1990,0.0334619570108963,0.0852365429891037
"DMA",1991,0.0202095862908194,0.0812000427091806
"DMA",1992,0.0171982964166494,0.0728017215833506
"DMA",1993,0.014663483082925,0.067619819917075
"DMA",1994,0.0153149249360037,0.0675478840639963
"DMA",1995,0.0223740331323746,0.0708094468676254
"DMA",1996,0.0163273607790678,0.0610369872209322
"DMA",1997,0.0223210062313313,0.0792645757686687
"DMA",1998,0.0116800325327263,0.0791568644672737
"DMA",1999,0.0179205623439943,0.0673667996560057
"DMA",2000,0.0211150371206917,0.0639689318793084
"DMA",2001,0.0247832492223227,0.0710230517776773
"DMA",2002,0.0115273690756429,0.0355151569243571
"DMA",2003,0.0217728973396127,0.0491258966603873
"DMA",2004,0.0602122403956204,0.10002136160438
"DMA",2005,0.0623218735327174,0.105163318467283
"DMA",2006,0.0644098313724234,0.104754855627577
"DMA",2007,0.061512193675322,0.113577583324678
"DMA",2008,0.0703286950764504,0.12250197192355
"DMA",2009,0.0709195224678773,0.132485276532123
"DNK",1980,0.00308174756511248,0.257886103434887
"DNK",1981,0.00311310363481692,0.221517311365183
"DNK",1982,0.00395512957704759,0.237559374422952
"DNK",1983,0.00455064475226701,0.230536258247733
"DNK",1984,0.0060520782969532,0.256789265703047
"DNK",1985,0.00743442999185378,0.269866405008146
"DNK",1986,0.00888678437873304,0.291285574621267
"DNK",1987,0.0095372191248108,0.271401584875189
"DNK",1988,0.00978813726270745,0.259478646737293
"DNK",1989,0.010986389416888,0.261171070583112
"DNK",1990,0.0119237336358963,0.243422385364104
"DNK",1991,0.0136528713769279,0.229568053623072
"DNK",1992,0.0150941984600714,0.225771732539929
"DNK",1993,0.0154498054318315,0.208555044568169
"DNK",1994,0.0201537807496704,0.21665627725033
"DNK",1995,0.0233299701143825,0.237577083885618
"DNK",1996,0.0226189101392362,0.225003370860764
"DNK",1997,0.0286659691895953,0.230760117810405
"DNK",1998,0.0335748381205233,0.217318068879477
"DNK",1999,0.033354373192483,0.193091241807517
"DNK",2000,0.0382354096348239,0.200244040365176
"DNK",2001,0.0419619174279471,0.195737471572053
"DNK",2002,0.0434233032203725,0.188469222779627
"DNK",2003,0.0459563279082838,0.191830799091716
"DNK",2004,0.0539422945964181,0.203937648403582
"DNK",2005,0.0575570971840209,0.208165624815979
"DNK",2006,0.0755649702346103,0.21339962876539
"DNK",2007,0.0846244140574813,0.212003464942519
"DNK",2008,0.0803751580341308,0.211246526965869
"DNK",2009,0.0569774159464642,0.183507358053536
"DOM",1980,0.102609085112287,0.283966255887713
"DOM",1981,0.0506278678619888,0.261885573138011
"DOM",1982,0.0314725713091685,0.223459593690832
"DOM",1983,0.0237218672129324,0.236038899787068
"DOM",1984,0.00888664646425965,0.23335123453574
"DOM",1985,0.00539206017416167,0.218567102825838
"DOM",1986,0.00861117492098017,0.21238040707902
"DOM",1987,0.00785527529605522,0.247251173703945
"DOM",1988,0.0157398340002998,0.2479237259997
"DOM",1989,0.0212614539802409,0.276253968019759
"DOM",1990,0.0123048336569203,0.23621817834308
"DOM",1991,0.012206581277558,0.207136887722442
"DOM",1992,0.0202694652626247,0.216268810737375
"DOM",1993,0.0317573010843392,0.214380183915661
"DOM",1994,0.024561164233276,0.234818550766724
"DOM",1995,0.016498232470404,0.224310060529596
"DOM",1996,0.0165823040646588,0.233015781935341
"DOM",1997,0.0212417998033202,0.24313802919668
"DOM",1998,0.0383499084091108,0.298516470590889
"DOM",1999,0.0315507270796502,0.28194452192035
"DOM",2000,0.0398008245014427,0.307691006498557
"DOM",2001,0.0375254362772551,0.272063383722745
"DOM",2002,0.0145781486828899,0.30890555731711
"DOM",2003,0.00718390040281791,0.235855215597182
"DOM",2004,0.00797163762478148,0.220457709375219
"DOM",2005,0.0150857168358558,0.215576301164144
"DOM",2006,0.02704164552246,0.22083313547754
"DOM",2007,0.0410260248337718,0.209906460166228
"DOM",2008,0.0447275611942382,0.215995850805762
"DOM",2009,0.029621248349298,0.175168553650702
"DZA",1980,0.072093073169289,0.396945770830711
"DZA",1981,0.0764521885940971,0.387537277405903
"DZA",1982,0.0761000929175304,0.38608782308247
