code,country,year,KOFGI,KOFGIdf,KOFGIdj,KOFEcGI,KOFEcGIdf,KOFTrGIdf,KOFFiGIdf,KOFEcGIdj,KOFTrGIdj,KOFFiGIdj,KOFSoGI,KOFSoGIdf,KOFIpGIdf,KOFInGIdf,KOFCuGIdf,KOFSoGIdj,KOFIpGIdj,KOFInGIdj,KOFCuGIdj,KOFPoGI,KOFPoGIdf,KOFPoGIdj
BIH,Bosnia and Herzegovina,1994,39.66574097,40.40093231,38.84216309,52.08808899,54.63552094,56.06428146,53.20677948,48.89431763,51.64912415,44.26638412,38.85226059,43.61007309,57.6150856,57.33999634,19.87348175,33.43995667,51.00006485,20.68480682,,29.19192886,23.26257706,35.12128448
BIH,Bosnia and Herzegovina,1995,40.45740128,40.58352661,40.31623459,51.07884979,52.8171196,52.38475418,53.24947739,48.90749741,51.58692932,44.4499321,39.40122986,44.92728806,58.57103729,58.02508163,22.08008385,33.10619354,50.97951889,19.86913681,,31.79253387,24.41946793,39.16560364
BIH,Bosnia and Herzegovina,1996,42.12655258,42.31302643,41.91805267,53.47800827,57.15666962,61.17321396,53.14012146,48.90383911,51.48822784,44.65633392,41.87414551,45.87891006,60.26672363,58.66582108,22.79941177,37.30791473,51.75444794,22.21589661,,32.10070038,24.24183083,39.95956421
BIH,Bosnia and Herzegovina,1997,44.40470886,44.02038956,44.83413696,53.64638138,57.35612106,61.66104126,53.05119705,49.05184174,51.38642502,45.25479507,42.89111328,46.3551178,61.69337845,58.62283325,23.10506821,38.93444061,52.52848053,25.31562042,,37.33790588,28.57095528,46.10485458
BIH,Bosnia and Herzegovina,1998,45.73865891,44.74959183,46.84282303,54.32246017,58.49201584,64.14360046,52.84042358,49.17583084,51.32494736,45.71121216,45.50327682,46.53199387,62.23175049,58.54613876,23.26383591,44.32784653,52.89148712,37.77664948,,38.16952133,29.393013,46.94602966
BIH,Bosnia and Herzegovina,1999,48.38449097,48.50088501,48.25468063,55.95936584,61.37799454,63.40839005,59.34759521,49.29060745,51.27373123,46.11801529,46.55466843,46.97733688,63.52278137,58.45483398,23.62134171,46.07190704,53.65146637,41.17705536,,43.07421494,37.00407791,49.14434814
BIH,Bosnia and Herzegovina,2000,53.05108643,54.77865219,51.12682724,53.0928154,55.91950989,56.03915405,55.79986191,49.62287521,51.24687576,47.04200363,51.53990936,49.52864075,63.2928772,65.18653107,23.97421646,53.83383942,58.00415802,49.98368835,,54.29845428,58.39606476,50.20084
BIH,Bosnia and Herzegovina,2001,55.80287933,55.79552078,55.81106186,54.72609711,56.5462265,55.66223526,57.43021774,52.49557114,51.2128334,54.52516556,54.14785767,50.36102676,63.46521378,67.5773468,23.70188713,58.46524811,60.35591888,58.68558502,,58.18925476,59.97317505,56.40533447
BIH,Bosnia and Herzegovina,2002,56.32949066,55.0736618,57.72687149,53.78211975,54.72579193,51.64837646,57.8032074,52.62591553,51.17149734,54.92589188,54.94107437,49.41046143,63.99187088,65.78488922,22.51117706,61.24018097,62.31074142,63.38111115,,59.82556152,60.55957794,59.09155273
BIH,Bosnia and Herzegovina,2003,57.94533157,57.47507858,58.46910477,53.34218979,55.23078156,53.77799988,56.68355942,51.01818085,51.12656784,50.84483719,58.37412262,54.99647522,65.22247314,65.8002243,36.79879761,62.21652603,63.46101379,64.6004715,,61.75157166,61.9691658,61.53397751
BIH,Bosnia and Herzegovina,2004,60.5232811,59.83094025,61.29544067,56.66880035,58.62145615,53.82603455,63.41687775,54.25563812,57.25720978,49.40143585,61.23752213,56.96201324,66.40545654,69.87495422,37.21367645,66.10105133,61.33630371,70.11668396,,63.4007225,63.64525604,63.15618896
BIH,Bosnia and Herzegovina,2005,60.71602631,60.56257629,60.88739014,53.72281647,58.39386368,56.80187988,59.98583984,47.92382813,46.47119141,50.30136871,62.35105133,58.01192856,66.18087006,71.73051453,38.3773613,67.28521729,61.71397018,72.5736618,,65.63391876,65.04745483,66.22038269
BIH,Bosnia and Herzegovina,2006,65.03781128,60.54107285,70.06254578,63.36529541,59.21724701,56.3629303,62.07155609,68.53012848,79.21143341,50.91208267,63.06440735,57.31312943,67.12807465,68.94109344,38.57172012,69.59783173,62.78723145,77.04528809,,68.2307663,64.79667664,71.66484833
BIH,Bosnia and Herzegovina,2007,67.14180756,62.85403824,71.93675232,67.65242004,66.60538483,63.19929123,70.01146698,68.95866394,79.74520874,51.07358932,63.0394783,56.17088699,67.79454803,64.29050446,39.62986374,70.84638214,63.92001724,78.9029007,,70.18358612,65.17214203,75.19504547
BIH,Bosnia and Herzegovina,2008,67.08708191,61.29721451,73.56483459,67.21678162,64.64844513,62.81989288,66.47699738,70.42682648,77.52985382,58.59223557,62.52099609,52.94865036,64.01766968,56.3170166,41.57427597,73.39787292,68.93983459,79.99703217,,70.86672974,65.52450562,76.20895386
BIH,Bosnia and Herzegovina,2009,66.92092133,59.49549484,75.23101044,64.43135834,60.49401855,56.71929932,64.26874542,69.35159302,79.16304779,53.01206589,62.51362991,51.75467682,64.58939362,53.56919479,40.67120361,74.75285339,70.32044983,81.83875275,,72.91913605,65.52095032,80.31732178
BIH,Bosnia and Herzegovina,2010,67.76139069,60.15825653,76.27105713,65.23789215,60.81891251,60.47526932,61.16255569,70.75609589,80.76737976,54.11500931,62.99915695,52.43561554,65.19586182,53.0681839,42.60338593,75.02788544,68.35050964,84.44282532,,74.08979034,66.5019455,81.67763519
BIH,Bosnia and Herzegovina,2011,69.07509613,62.3719368,76.58292389,65.37619781,61.17852402,61.33258057,61.02447128,70.62340546,79.43235016,55.94102097,66.9088974,59.1711998,65.39503479,55.46275711,58.39824295,75.73178864,68.62197876,85.82206726,,74.24730682,66.46736908,82.02723694
BIH,Bosnia and Herzegovina,2012,68.60454559,62.95675659,74.9305191,63.19463348,61.95943451,61.15850067,62.76037979,64.73677063,78.44582367,41.96189499,66.99293518,59.23355484,65.18171692,55.59206009,58.59301376,75.85243225,68.53096008,86.17470551,,74.84648895,67.32964325,82.36333466
BIH,Bosnia and Herzegovina,2013,69.09696198,62.74351501,76.21442413,62.62796783,60.77248383,59.4632988,62.08166504,64.94290924,78.79244232,41.97684479,68.86404419,59.62070084,63.35038757,58.43568039,58.12110901,79.43045807,76.49066162,86.70508575,,75.12194061,67.54569244,82.69819641
BIH,Bosnia and Herzegovina,2014,69.16017151,61.8920517,77.29901123,64.204422,61.01731873,60.11492157,61.91971588,68.1757431,85.28725433,39.89558411,68.70415497,56.98148727,64.17149353,51.93608093,56.85385132,82.10443115,82.14164734,87.4130249,,74.01412201,67.21818542,80.81005859
BIH,Bosnia and Herzegovina,2015,69.47816467,62.26216507,77.55218506,62.78017044,61.37089157,61.15364838,61.58813858,64.53305054,84.26309967,32.07922363,68.2496109,56.22399139,61.24954605,52.6116066,56.22439957,81.98510742,80.5749054,88.71354675,,76.56375122,68.62549591,84.5019989
BLR,Belarus,1970,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1971,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1972,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1973,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1974,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1975,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1976,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1977,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1978,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1979,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1980,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1981,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1982,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1983,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1984,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1985,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1986,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1987,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1988,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1989,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1990,,,,,,,,,,,,,,,,,,,,,,
BLR,Belarus,1991,34.44335938,25.13630104,45.92039108,18.65775681,7.370286465,11.53709984,3.203472376,40.10295486,,26.05853653,43.6627121,39.51337433,32.36315155,61.56233215,24.61463928,48.2402916,42.00999069,31.42090034,69.54138947,37.70235825,28.52523994,46.87947464
BLR,Belarus,1992,34.844944,25.04138565,46.93145752,18.64162064,7.355735779,11.51246834,3.199002981,40.05924606,,25.99034691,44.77338028,39.62669373,32.38343811,61.51935196,24.97729301,50.45153427,42.03878021,31.47088623,75.48266602,37.75192642,28.14172935,47.36212158
BLR,Belarus,1993,34.34682083,26.08262062,44.53708267,14.79544926,8.046943665,12.89290237,3.200983524,27.60903358,,25.89656067,45.32935715,42.48033142,32.41073227,61.50433731,33.52593613,48.47293854,42.62655258,31.47217751,69.67668152,38.80302811,27.72057533,49.88547897
BLR,Belarus,1994,36.66684341,28.3734951,46.8924675,16.56465912,7.789100647,12.02504826,3.553156376,33.21991348,,25.73121071,45.47293854,44.18281555,32.69919205,64.29499054,35.5542717,46.89658356,43.21469498,31.01029778,65.42882538,43.6206398,33.14855194,54.09273148
BLR,Belarus,1995,39.2824173,32.84204102,47.22202682,26.24593353,20.29575157,33.67778015,6.913721561,37.52531433,,25.55827904,42.40446854,42.58922958,33.92372894,58.31408691,35.52989197,42.20053482,43.25129318,33.40716553,50.23948669,46.26393509,35.6411438,56.88672638
BLR,Belarus,1996,40.89558029,35.58617783,47.43848038,31.4287262,28.05101395,42.86174774,13.24028397,37.81598663,,25.34470749,41.99488831,42.96934891,35.91113663,57.18113327,35.8157959,40.91887665,43.85189819,36.54092026,43.19436264,47.08472443,35.73816681,58.43128204
BLR,Belarus,1997,41.77049255,36.9822731,47.66292191,31.72480583,31.92631912,48.68593216,15.1667099,31.34651375,,19.64233971,42.56949615,43.67631531,35.97534943,58.42218018,36.63142014,41.3466568,45.01649475,37.20045853,42.86759949,48.70786285,35.34420013,62.07152176
BLR,Belarus,1998,42.48480988,37.40603638,48.7298584,30.82208252,30.6627388,46.80604935,14.51943207,31.1197052,,19.28993607,43.18591309,43.34790039,37.15048981,46.25683212,46.63637543,43.00682068,45.64662552,40.21620178,43.91505432,50.77059937,38.20746613,63.33373642
BLR,Belarus,1999,44.9414444,39.4600563,51.67826462,33.00376892,33.58467484,48.05146027,19.11788177,31.92292213,,18.97986794,47.86802673,46.6710434,36.94763947,56.40007782,46.66540909,49.19286346,46.28668213,45.92909622,54.52133179,51.332901,38.12444305,64.54135895
BLR,Belarus,2000,46.07614899,40.37070847,53.0874176,35.4448967,36.55123901,53.46975327,19.63273621,33.39204788,,18.70091057,48.68677521,46.55543137,38.96362305,53.0819664,47.62070465,51.0488205,46.94620514,49.05791092,55.94032288,51.77338028,38.00544739,65.54131317
BLR,Belarus,2001,47.5562439,42.22571945,54.10609055,38.13196564,41.16397858,59.58605576,22.74190331,32.51995087,,18.4902916,49.85827637,47.5643959,41.23061371,53.09059525,48.37195969,52.40350342,47.59670639,52.57744217,55.61227036,52.62587357,37.94881439,67.30293274
BLR,Belarus,2002,48.61142731,43.80318451,54.51796722,38.69813919,41.10938644,57.98387527,24.2348938,34.24800491,,24.24381447,51.93072891,50.91472626,43.49075317,60.5,48.75342178,53.05922318,49.36367798,55.31257248,53.39636612,53.09988403,39.38544464,66.8143158
BLR,Belarus,2003,49.213974,43.68419266,55.99073792,37.56077194,40.18665314,56.3946228,23.97868729,32.77391434,,24.2374897,53.41801071,50.69583893,44.9165802,56.91806412,50.25286102,56.44460297,51.6967659,62.04415131,54.16023636,54.24423599,40.17010498,68.31835938
BLR,Belarus,2004,48.79254532,43.1232872,55.72522736,36.78538513,38.00208664,53.21629715,22.78787613,34.59166718,,24.23224449,52.49363327,50.81562042,44.94355774,56.16880417,51.33452225,54.36090469,54.45213318,63.21263885,45.44569016,54.61233139,40.55214691,68.6725235
BLR,Belarus,2005,49.10075378,42.51198959,57.14003754,35.75212479,35.30714417,49.57347488,21.04081154,36.54582596,,28.3158493,53.89269257,52.10567093,44.22301483,60.4908371,51.60317612,55.88253784,57.91861343,64.64720917,45.70439529,54.96923065,40.1231575,69.81530762
BLR,Belarus,2006,50.70565796,43.55211258,59.42353821,36.65339661,36.60452271,51.10835648,22.1006813,36.74007797,,28.30951309,56.54187775,53.84420776,44.55179977,62.89988327,54.08094406,59.54660034,65.16294098,64.84136963,50.35737228,56.15568924,40.20762634,72.10375214
BLR,Belarus,2007,53.11398315,45.42525482,62.47758484,41.25740814,40.4813118,52.08156586,28.88106346,42.62698364,,47.45368958,57.31719208,54.42562485,45.40740585,62.0393486,55.83013916,60.54177856,66.89803314,66.90415955,49.79252243,58.41548157,41.36880112,75.46216583
BLR,Belarus,2008,53.73150253,47.33397293,61.5191803,36.99729156,42.13791275,51.907444,32.3683815,27.95745659,,29.28017235,59.92918777,56.72150421,46.68960571,65.12413788,58.35077667,63.50988007,67.95116425,69.03327942,54.93317795,60.98181915,43.14250946,78.82113647
BLR,Belarus,2009,55.17326736,48.58576584,63.19648361,40.92193222,46.88508224,50.0787468,43.69141769,30.42149734,,29.2724514,60.43103027,55.30028152,46.7157402,62.633255,56.55184555,66.16195679,73.05576324,75.29322052,52.30275345,61.36313248,43.57192993,79.15435028
BLR,Belarus,2010,57.85664749,50.82634354,66.42212677,44.68889618,50.30977631,56.26726151,44.35229492,34.78255844,,30.24151611,63.81522751,58.09940338,51.08559036,64.84720612,58.36541748,70.20226288,73.9699707,77.01931763,60.8053093,62.53073883,44.06983948,80.99163818
BLR,Belarus,2011,62.95401001,60.38430023,66.08277893,46.32387924,55.36988068,60.28060913,50.45916367,30.43881035,,30.1920948,65.60584259,60.91005325,58.57896042,65.40847778,58.74271393,70.85567474,76.94134521,79.18323517,58.3691864,73.49227142,64.87294769,82.11160278
BLR,Belarus,2012,63.89302444,61.34825516,66.99371338,47.2303009,56.27042007,61.41315842,51.12767029,31.31718636,,30.13975906,66.63782501,62.27723694,60.59370422,67.98815155,58.2498436,71.51515961,74.09632874,81.05347443,60.2161026,74.35800934,65.49710846,83.21890259
BLR,Belarus,2013,64.5929184,61.80257797,67.99279785,49.22074127,57.22994995,62.38008118,52.07981873,35.12088013,,32.10287094,66.87332916,62.43153763,60.64819336,66.12425232,60.52218246,71.84113312,74.53572083,81.84035492,60.00329208,74.48529053,65.74624634,83.22433472
BLR,Belarus,2014,63.66307831,61.00728989,66.89693451,48.19972229,56.26487732,61.67654037,50.85321808,34.00184631,,26.05502701,66.36581421,61.31807709,59.46585846,64.92568207,59.56266785,72.00141144,75.13145447,83.1592865,58.69304657,73.22499084,65.43893433,81.01106262
BLR,Belarus,2015,65.00070953,63.09182739,67.32836151,50.84050369,62.94166565,66.09584045,59.78750229,29.39161491,,26.03562927,65.70396423,59.48419189,54.4203186,66.5749588,57.45728683,72.64497375,75.32891083,83.96659088,59.47612762,75.40860748,66.84963226,83.9675827
BLZ,Belize,1970,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1971,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1972,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1973,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1974,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1975,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1976,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1977,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1978,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1979,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1980,,,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,1981,36.77230835,42.08026505,31.79663086,45.66196823,62.55468369,80.03170776,45.07765198,28.76924896,31.43535995,26.10313797,50.68380356,45.05540848,67.94775391,52.44452286,12.21364307,55.25517654,52.84011459,42.24515152,70.68026733,15.27744675,19.18943596,11.36545753
BLZ,Belize,1982,38.19620514,41.76031113,34.85022354,45.41075516,61.9642601,78.2042923,45.72423172,28.85725784,31.45761299,26.25690079,50.35617447,44.66214752,68.44763184,52.16647339,11.26836205,55.00479889,53.94483948,42.23990631,68.82965088,19.93795776,19.18730354,20.68861198
BLZ,Belize,1983,38.20202255,41.28728485,35.3025856,44.81400681,60.67910767,74.26290131,47.09531021,28.94890785,31.5277195,26.37009239,50.08262634,44.53566742,68.94039917,52.14450836,10.72290516,54.62733078,54.6754837,42.2323761,66.97413635,20.78277206,19.23402023,22.3315239
BLZ,Belize,1984,39.47491455,41.3853302,37.67801285,45.1839447,61.2378006,76.8789978,45.59659958,29.13009262,31.55325508,26.70692444,50.70069122,44.15196228,69.43299866,51.4218483,10.2285347,56.08198166,54.2467804,42.22164917,71.77748871,23.54070473,19.25942993,27.82197952
BLZ,Belize,1985,40.38881302,42.71471024,38.19964981,46.94067001,64.64151001,76.54491425,52.7381134,29.23982239,31.56753731,26.91210747,50.77795029,44.50662994,71.13218689,51.39714813,10.02688694,55.94322205,55.01112747,42.21002579,70.60848999,24.3639679,19.31202126,29.41591072
BLZ,Belize,1986,40.62292862,43.23918533,38.15996552,47.78417969,66.28956604,75.08950806,57.48962021,29.2787838,32.66052628,25.89704323,50.56109238,44.23418045,70.73570251,51.12311172,9.927758217,55.77573395,55.37913132,42.19595337,69.75213623,24.39705467,19.36872482,29.42538643
BLZ,Belize,1987,40.0181427,42.1211586,38.03801727,45.54844666,61.92717743,72.08103943,51.7733078,29.16971397,32.68982315,25.6496048,50.86889648,44.24292755,71.53632355,50.73010635,9.778238297,56.33333588,56.14757538,42.17644119,70.67597961,24.58816719,20.56531906,28.61101341
BLZ,Belize,1988,39.82870102,42.57656097,37.24095154,46.43489838,63.62239456,74.01434326,53.23044586,29.24740601,33.06148911,25.43332481,49.70575714,43.69590759,69.94102478,50.4931221,9.888400078,54.66513824,57.30866623,42.15371323,64.53304291,24.20866394,20.60703278,27.81029892
BLZ,Belize,1989,39.8633194,42.74602127,37.14849472,46.31979752,63.67156601,73.10140228,54.24172592,28.96803093,33.09384918,24.84221077,50.15196991,44.29332352,70.74194336,50.45624542,11.16403961,54.98706055,58.47057343,42.12983704,64.36077118,24.01695633,20.54352379,27.49038506
BLZ,Belize,1990,39.89093781,42.81397247,37.13799667,44.31780243,61.80023956,70.73265839,52.86781311,26.83537102,33.08160782,20.5891304,50.5326004,44.71018982,70.74306488,49.80886078,13.41176224,55.33864594,59.23417282,42.10606003,64.67568207,25.75123596,22.26250267,29.23997116
BLZ,Belize,1991,40.35322189,41.65121841,39.13113785,43.21733856,59.57962799,71.39047241,47.76878357,26.85504723,33.06936646,20.64072609,51.94390106,45.01566696,70.70761108,49.49531937,14.81451511,57.65659332,59.99686432,42.09113693,70.88178253,26.91522026,20.9486599,32.88178253
BLZ,Belize,1992,40.79275894,41.91860962,39.73328018,42.12177277,57.00382614,69.33792114,44.66973114,27.23971367,33.73154831,20.74787712,54.03657913,49.36500549,71.11740112,49.50218582,28.56091118,57.88208389,60.76512146,42.08024979,70.8008728,27.39089584,20.70375633,34.07803726
BLZ,Belize,1993,40.52233887,41.02656174,40.04808807,41.10535049,54.90487671,67.30924225,42.50049973,27.30582428,33.71870422,20.89294434,54.00059128,49.20861816,70.74127197,48.73999786,29.31884384,57.93821335,61.52918625,42.05562973,70.22981262,27.6626091,20.42498398,34.90023422
BLZ,Belize,1994,41.21629333,40.86329651,41.54826355,40.60368347,53.78929138,64.08998871,43.48860931,27.41806793,33.68621826,21.14991951,54.99766541,50.32265854,71.14042664,50.53486252,30.18567276,58.83695221,61.49988937,44.89950562,70.1114502,29.27935028,20.16893387,38.38977051
BLZ,Belize,1995,44.95109558,48.1160965,41.97359467,40.4333992,53.53003693,63.16096878,43.89910889,27.33676147,33.25543594,21.41808701,54.8179512,49.72896194,71.14691925,48.29033661,31.29728889,59.00257492,61.86035538,44.27516556,70.87220764,40.47868729,41.37592316,39.58145142
BLZ,Belize,1996,42.16725159,41.79971313,42.51319122,40.35025024,56.45339584,61.64601898,51.26077271,24.24709892,38.07740784,10.41678524,55.97972488,49.41370392,70.00051117,47.71534348,32.16521072,61.38735962,61.80880737,51.77584839,70.57741547,31.39022636,20.87534142,41.90510941
BLZ,Belize,1997,42.5312233,42.92588806,42.15967941,41.7798996,59.88451385,63.59291077,56.17612076,23.67528343,36.88963318,10.46093559,56.28355408,49.37546539,70.42421722,46.89937592,32.73022461,61.97737885,61.7497673,53.1016922,71.08068848,30.73885727,20.65134811,40.82636642
BLZ,Belize,1998,42.55142593,42.44646835,42.65022659,41.13771439,58.2590332,62.65886688,53.85918808,24.0164032,37.52997971,10.50282192,56.9300499,49.90881729,69.83950806,48.21906281,33.24088287,62.71694946,62.06276703,54.39633179,71.6917572,30.85037994,20.48344803,41.21731186
BLZ,Belize,1999,45.43643188,45.41169739,45.4597168,43.96570206,61.83951187,65.63716125,58.04187012,26.09189224,37.896492,14.28729439,60.38172531,55.78062057,71.01729584,62.51303864,32.3586998,64.17363739,62.76668549,57.56742096,72.18682861,33.27602768,20.43844795,46.11360931
BLZ,Belize,2000,46.16965103,46.15316391,46.18517685,47.10951996,68.0959549,70.37567902,65.81623077,26.12308884,37.97270966,14.27346897,58.73550034,50.8051796,73.32357025,46.84159088,34.60003281,65.2741394,63.44616318,63.05958557,69.31668091,33.76651001,20.37473297,47.15829086
BLZ,Belize,2001,47.89373016,48.39885712,47.41795349,48.91714096,72.02413177,69.43128967,74.61697388,25.81015587,37.36362076,14.25669003,59.91648865,51.26328278,74.10351563,46.85937119,35.32243347,67.06057739,65.335289,68.42829895,67.41815948,35.8959198,22.40870667,49.38312912
BLZ,Belize,2002,47.44547272,47.51960754,47.37562561,47.17605972,70.9336319,70.40042877,71.46681976,23.41848373,36.82793045,10.00903797,60.76560593,52.44900894,75.2543869,46.12137985,39.08973312,67.64154053,66.04502106,69.11981964,67.75979614,35.54847717,20.03009033,51.06685638
BLZ,Belize,2003,48.7820015,49.13129807,48.45272064,48.16819382,72.38547516,68.99961853,75.77134705,23.95090103,38.09287643,9.808927536,62.66324615,55.23146057,76.40081024,50.60881042,41.1834259,68.81571198,66.75733185,70.11775208,69.57204437,36.70931244,20.82706261,52.59155655
BLZ,Belize,2004,50.02215576,48.91727829,51.06368637,50.09305191,74.01486206,70.59583282,77.43389893,26.17122841,38.33845901,14.0039959,61.72612,52.53174591,74.19089508,46.72917557,39.54097748,69.33898163,67.48157501,71.75453949,68.78083038,39.25389481,20.82694817,57.68083954
BLZ,Belize,2005,51.63787842,51.0750618,52.1684761,52.15214157,77.22328186,75.80228424,78.64426422,27.08101273,44.7496376,9.412385941,63.50483704,55.68930054,76.17663574,52.86159515,39.90007019,69.97819519,68.61941528,74.65667725,66.65852356,40.27561951,21.10504532,59.4461937
BLZ,Belize,2006,53.24633408,52.85251999,53.6177063,53.55016327,77.55299377,76.04814911,79.05783844,29.54732323,45.28287125,13.81177616,66.88747406,61.33581924,76.57861328,66.11448669,40.57805252,71.49009705,69.39401245,75.86785889,69.20843506,40.46730042,21.11889648,59.81570435
BLZ,Belize,2007,53.82881546,52.78887558,54.80962753,54.8061676,79.10884094,77.24671173,80.97099304,30.50349998,47.25629807,13.75070286,66.5270462,58.72194672,80.28827667,55.50862885,42.47080994,73.00067902,68.99608612,76.13630676,73.86968994,41.23630524,21.54792213,60.92468643
BLZ,Belize,2008,53.81122589,52.75492859,54.80739594,54.72986984,78.36043549,75.42154694,81.29932404,31.09931374,48.49921417,13.69940948,66.34365845,59.04435349,81.37343597,55.4883728,42.56957626,72.3965683,70.10111237,78.26010132,68.82850647,41.43015289,21.93398094,60.92632294
BLZ,Belize,2009,53.83889008,51.35752487,56.17858124,52.64437866,74.97627258,72.2493515,77.70318604,30.31248474,46.9237442,13.70122433,66.88114929,59.19322205,79.12773895,56.82946777,43.44150162,73.25204468,70.06144714,79.01635742,70.67831421,43.1083107,21.24542809,64.97119904
BLZ,Belize,2010,53.76272583,52.93877792,54.53926086,51.12210846,77.18624878,73.37390137,80.99859619,25.05797005,36.41220474,13.70373917,68.08145905,61.42321777,79.87088013,61.85814667,43.37720108,73.59022522,70.42684937,78.70083618,71.64299011,43.32061386,21.67164612,64.9695816
BLZ,Belize,2011,53.24996185,52.30621719,54.13892746,50.43869019,75.7014389,76.62740326,74.77547455,25.17595291,36.68984985,13.66205406,68.19499969,60.99718857,78.08511353,62.48894882,42.79249954,74.14002228,71.15796661,80.29965973,70.96246338,42.41674042,21.73268127,63.10080338
BLZ,Belize,2012,54.15639114,53.15264511,55.10148621,52.21573257,78.58057404,80.84520721,76.31593323,25.85088921,38.0253334,13.67644501,67.69494629,59.86379242,76.70648956,60.83574677,42.49741745,74.15313721,69.30685425,80.69031525,72.46225739,43.74529648,22.19016647,65.30042267
BLZ,Belize,2013,53.25614929,51.37117386,55.03025055,52.43094635,78.81401825,81.67251587,75.95552826,26.04787445,38.41713333,13.67861366,64.5593338,53.80965424,76.41861725,46.43065262,41.96242905,73.41200256,69.32069397,80.95016479,69.96513367,43.77552032,21.92016983,65.63088226
BLZ,Belize,2014,54.71761703,52.39852524,56.89925766,55.51821518,80.79833221,83.5470047,78.0496521,30.23810196,46.78291702,13.6932869,65.20655823,53.49636459,75.48957062,46.51769638,41.65738678,74.83457947,72.21547699,81.55762482,70.73066711,44.36058426,23.09607887,65.62509155
BLZ,Belize,2015,52.78666687,50.56035614,54.88019562,49.99560928,76.65450287,80.93125916,72.37775421,23.33671188,32.93853378,13.73488998,64.88452911,52.13438797,74.97799683,43.97983932,41.03486633,75.35333252,72.98918915,82.16825867,70.90254974,44.56218719,23.17383766,65.95053101
BMU,Bermuda,1970,,50.81666565,,,78.40066528,65.45629883,93.29841614,,,,71.44717407,68.75566101,93.89051056,,29.70216751,74.46382141,77.93494415,83.78949738,58.50405121,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1971,,50.81666565,,,78.40066528,65.45629883,93.29841614,,,,71.44717407,68.75566101,93.89051056,,29.70216751,74.46382141,77.93494415,83.78949738,58.50405121,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1972,,50.81666565,,,78.40066528,65.45629883,93.29841614,,,,68.61709595,68.75566101,93.89051056,,29.70216751,68.46179199,77.93494415,83.78949738,37.80932617,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1973,,50.85786438,,,78.46005249,65.567276,93.29841614,,,,69.46356201,68.82732391,94.06143188,,29.70216751,70.17665863,77.93494415,83.78949738,43.72210693,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1974,,50.89852142,,,78.57881165,65.78923035,93.29841614,,,,69.25898743,68.82732391,94.06143188,,29.70216751,69.74279785,77.93494415,83.78949738,42.22616196,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1975,,50.87819672,,,78.51943207,65.67825317,93.29841614,,,,68.28221893,68.82732391,94.06143188,,29.70216751,67.67127228,78.47297668,83.78949738,34.45233154,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1976,,50.79687881,,,78.28190613,65.23434448,93.29841614,,,,68.52479553,68.82732391,94.06143188,,29.70216751,68.18572998,78.47297668,83.78949738,36.22616196,7.600108624,10.77855587,2.322832346
BMU,Bermuda,1977,,50.81720734,,,78.34128571,65.34532166,93.29841614,,,,68.63609314,68.82732391,94.06143188,,29.70216751,68.42176056,79.01101685,83.78949738,36.40872192,7.600108624,10.77855587,2.322832346
